date;time;temperatura;umidita;irraggiamento
2015-08-01;12:06;21.650;65.050;333.833
2015-08-01;12:12;22.053;63.212;434.833
2015-08-01;12:18;22.152;62.380;530.833
2015-08-01;12:24;22.002;62.803;303.333
2015-08-01;12:30;21.798;62.925;318.000
2015-08-01;12:36;22.227;60.925;337.167
2015-08-01;12:42;22.320;58.995;335.000
2015-08-01;12:48;22.178;58.338;318.000
2015-08-01;12:54;22.343;57.527;295.333
2015-08-01;13:00;22.192;57.565;274.000
2015-08-01;13:06;22.135;59.775;239.833
2015-08-01;13:12;22.390;58.767;311.000
2015-08-01;13:18;22.328;58.310;302.167
2015-08-01;13:24;22.217;59.255;244.167
2015-08-01;13:30;22.365;60.400;203.833
2015-08-01;13:36;22.385;58.695;206.167
2015-08-01;13:42;22.300;55.942;143.500
2015-08-01;13:48;22.207;55.693;119.333
2015-08-01;13:54;22.350;55.285;150.667
2015-08-01;14:00;22.288;54.497;199.333
2015-08-01;14:06;22.265;54.438;221.833
2015-08-01;14:12;22.428;53.507;331.167
2015-08-01;14:18;22.363;53.152;428.500
2015-08-01;14:24;22.378;52.642;438.000
2015-08-01;14:30;22.607;52.962;395.667
2015-08-01;14:36;22.498;51.810;272.500
2015-08-01;14:42;22.377;52.770;206.667
2015-08-01;14:48;22.363;53.372;262.167
2015-08-01;14:54;22.290;54.347;409.167
2015-08-01;15:00;22.433;54.343;222.167
2015-08-01;15:06;21.947;57.348;152.667
2015-08-01;15:12;21.332;61.608;85.833
2015-08-01;15:18;20.950;64.202;87.333
2015-08-01;15:24;20.737;67.430;139.333
2015-08-01;15:30;20.382;68.782;201.667
2015-08-01;15:36;20.212;68.852;163.667
2015-08-01;15:42;20.102;72.122;109.167
2015-08-01;15:48;19.983;72.932;79.167
2015-08-01;15:54;20.003;72.512;57.667
2015-08-01;16:00;19.832;74.557;49.000
2015-08-01;16:06;19.638;74.883;60.500
2015-08-01;16:12;-30.148;74.193;77.500
2015-08-01;16:18;-41.115;73.428;68.333
2015-08-01;16:24;-40.332;72.108;95.667
2015-08-01;16:30;-40.887;73.072;118.833
2015-08-01;16:36;-40.777;76.285;134.000
2015-08-01;16:42;-37.942;78.187;138.000
2015-08-01;16:48;-16.117;77.915;121.833
2015-08-01;16:54;1.747;79.300;100.500
