date;time;umid@1m;temp@1m;temp@3.5m;umid@3.5m
2015-05-01;10:12;11.22;19.35;18.06;40.25
2015-05-01;10:18;10.96;19.19;18.06;39.93
2015-05-01;10:24;11.31;19.51;18.06;40.09
2015-05-01;10:30;11.31;19.35;18.06;40.09
2015-05-01;10:36;11.48;19.19;18.06;40.25
2015-05-01;10:42;11.31;19.19;18.06;40.41
2015-05-01;10:48;11.395;19.67;18.06;40.41
2015-05-01;10:54;11.135;21.125;18.06;40.41
2015-05-01;11:00;11.22;19.19;18.06;40.41
2015-05-01;11:06;11.22;19.19;18.06;40.41
2015-05-01;11:12;10.96;19.19;18.06;39.78
2015-05-01;11:18;11.135;19.19;18.06;39.93
2015-05-01;11:24;10.96;19.19;18.06;39.78
2015-05-01;11:30;10.96;19.675;18.06;39.78
2015-05-01;11:36;10.96;19.51;18.06;39.78
2015-05-01;11:42;10.79;19.19;18.06;39.78
2015-05-01;11:48;10.96;19.19;18.06;39.78
2015-05-01;11:54;10.79;19.19;18.06;39.78
2015-05-01;12:00;10.79;19.19;18.06;39.78
2015-05-01;12:06;10.79;19.19;18.06;39.62
2015-05-01;12:12;10.875;19.19;18.06;39.3
2015-05-01;12:18;10.7;19.19;18.06;39.3
2015-05-01;12:24;10.875;19.19;18.06;39.15
2015-05-01;12:30;10.875;19.19;18.06;39.15
2015-05-01;12:36;10.875;19.19;18.06;39.3
2015-05-01;12:42;10.615;19.19;18.06;39.15
2015-05-01;12:48;10.79;19.19;18.06;39.3
2015-05-01;12:54;10.875;19.19;18.06;39.3
2015-05-01;13:00;10.79;19.025;18.06;39.15
2015-05-01;13:06;10.615;19.19;18.06;39.3
2015-05-01;13:12;10.875;19.35;18.06;39.15
2015-05-01;13:18;10.7;19.675;18.06;39.15
2015-05-01;13:24;10.7;19.19;18.06;39.3
2015-05-01;13:30;10.79;19.19;18.06;39.3
2015-05-01;13:36;10.875;19.35;18.06;39.46
2015-05-01;13:42;10.79;19.025;18.06;39.62
2015-05-01;13:48;11.05;19.19;18.06;39.62
2015-05-01;13:54;10.875;19.025;18.06;39.62
2015-05-01;14:00;11.05;19.19;18.06;39.62
2015-05-01;14:06;10.875;19.19;18.06;39.62
2015-05-01;14:12;10.96;19.025;18.06;39.78
2015-05-01;14:18;10.96;19.025;17.74;39.93
2015-05-01;14:24;10.96;19.19;18.06;40.09
2015-05-01;14:30;11.22;19.35;18.06;40.25
2015-05-01;14:36;11.31;19.19;18.06;40.41
2015-05-01;14:42;11.31;19.35;;
2015-05-01;14:48;11.135;20.155;17.74;40.41
2015-05-01;14:54;11.31;19.025;18.06;40.25
2015-05-01;15:00;11.31;19.51;18.06;40.57
2015-05-01;15:06;11.395;19.025;18.06;40.72
2015-05-01;15:12;11.48;19.51;18.06;40.72
2015-05-01;15:18;11.22;19.025;18.06;40.57
2015-05-01;15:24;11.395;19.35;18.06;40.72
2015-05-01;15:30;11.395;19.025;18.06;40.88
2015-05-01;15:36;11.57;19.675;18.06;40.72
2015-05-01;15:42;11.48;19.025;18.06;40.57
2015-05-01;15:48;11.395;19.025;17.74;41.2
2015-05-01;15:54;-25.8;18.7;18.06;40.72
