date;time;temp@3.5;umid@3.5
2015-06-12;00:18;24.51;47.2
2015-06-12;00:24;24.51;45.125
2015-06-12;00:30;24.51;45.38
2015-06-12;00:36;24.67;45.385
2015-06-12;00:42;24.19;43.73
2015-06-12;00:48;24.51;43.56
2015-06-12;00:54;24.51;44.08
2015-06-12;01:00;24.51;47.55
2015-06-12;01:06;24.19;47.55
2015-06-12;01:12;24.51;45.64
2015-06-12;01:18;24.35;45.815
2015-06-12;01:24;24.19;46.16
2015-06-12;01:30;24.35;45.645
2015-06-12;01:36;24.35;45.905
2015-06-12;01:42;24.35;45.815
2015-06-12;01:48;24.19;46.25
2015-06-12;01:54;24.19;46.075
2015-06-12;02:00;24.19;45.985
2015-06-12;02:06;24.835;46.335
2015-06-12;02:12;24.675;46.335
2015-06-12;02:18;24.35;46.42
2015-06-12;02:24;24.19;46.595
2015-06-12;02:30;24.19;46.6
2015-06-12;02:36;24.675;46.685
2015-06-12;02:42;24.19;48.24
2015-06-12;02:48;24.19;47.205
2015-06-12;02:54;24.19;47.465
2015-06-12;03:00;24.19;47.03
2015-06-12;03:06;24.19;46.855
2015-06-12;03:12;24.675;46.94
2015-06-12;03:18;24.03;46.94
2015-06-12;03:24;24.19;47.29
2015-06-12;03:30;23.87;46.34
2015-06-12;03:36;24.03;47.205
2015-06-12;03:42;24.19;47.64
2015-06-12;03:48;24.03;47.635
2015-06-12;03:54;24.19;47.81
2015-06-12;04:00;24.03;47.635
2015-06-12;04:06;24.515;47.725
2015-06-12;04:12;24.35;47.81
2015-06-12;04:18;24.83;49.46
2015-06-12;04:24;25.16;48.94
2015-06-12;04:30;24.19;46.34
2015-06-12;04:36;23.87;46.51
2015-06-12;04:42;24.03;47.9
2015-06-12;04:48;24.19;49.11
2015-06-12;04:54;24.03;47.895
2015-06-12;05:00;24.19;47.985
2015-06-12;05:06;24.19;48.16
2015-06-12;05:12;24.03;47.81
2015-06-12;05:18;24.51;46.51
2015-06-12;05:30;23.87;48.245
2015-06-12;05:36;24.03;48.245
2015-06-12;05:42;24.19;48.155
2015-06-12;05:48;24.675;48.07
2015-06-12;05:54;24.51;48.415
2015-06-12;06:00;24.03;48.33
2015-06-12;06:06;24.515;48.33
2015-06-12;06:12;24.19;48.155
2015-06-12;06:18;24.03;48.07
2015-06-12;06:24;24.03;48.675
2015-06-12;06:30;23.87;47.38
2015-06-12;06:36;23.87;48.505
2015-06-12;06:42;24.675;48.155
2015-06-12;06:48;24.35;48.155
2015-06-12;06:54;23.87;48.415
2015-06-12;07:00;24.515;48.675
2015-06-12;07:06;23.87;47.9
2015-06-12;07:12;23.87;47.03
2015-06-12;07:18;24.19;48.415
2015-06-12;07:24;24.675;48.675
2015-06-12;07:30;24.03;48.76
2015-06-12;07:36;24.03;48.5
2015-06-12;07:42;24.03;48.765
2015-06-12;07:48;24.51;49.63
2015-06-12;07:54;24.19;49.28
2015-06-12;08:00;24.51;45.47
2015-06-12;08:06;24.19;48.94
2015-06-12;08:12;24.51;49.63
2015-06-12;08:18;24.35;47.375
2015-06-12;08:24;24.995;46.855
2015-06-12;08:30;25.8;43.73
2015-06-12;08:36;24.51;44.08
2015-06-12;08:42;25.16;46.245
2015-06-12;08:48;24.995;46.42
2015-06-12;08:54;25.155;46.595
2015-06-12;09:00;24.995;46.855
2015-06-12;09:06;24.995;46.42
2015-06-12;09:12;25.48;46.765
2015-06-12;09:18;26.45;48.76
2015-06-12;09:30;24.83;47.9
2015-06-12;09:36;24.83;47.72
2015-06-12;09:42;25.32;45.295
2015-06-12;09:48;25.32;45.205
2015-06-12;09:54;25.32;44.95
2015-06-12;10:00;25.32;44.86
2015-06-12;10:06;25.48;44.775
2015-06-12;10:12;25.64;45.035
2015-06-12;10:18;25.48;45.295
2015-06-12;10:24;25.48;45.47
2015-06-12;10:30;25.8;42.69
2015-06-12;10:36;25.8;42.87
2015-06-12;10:42;25.32;46.68
2015-06-12;10:48;25.8;43.39
2015-06-12;11:00;25.32;49.37
2015-06-12;11:06;25.32;47.98
2015-06-12;11:12;27.255;46.945
2015-06-12;11:18;25.48;46.765
2015-06-12;11:24;25.155;46.94
2015-06-12;11:30;25.64;47.03
2015-06-12;11:36;25.48;44.08
2015-06-12;11:42;26.77;44.25
2015-06-12;12:00;25.48;46.595
2015-06-12;12:06;25.64;47.29
2015-06-12;12:12;25.8;46.595
2015-06-12;12:18;25.8;46.42
2015-06-12;12:24;25.64;46.595
2015-06-12;12:30;26.12;43.91
2015-06-12;12:36;25.965;46.68
2015-06-12;12:42;25.965;46.51
2015-06-12;12:48;25.16;48.42
2015-06-12;13:00;25.32;46.16
2015-06-12;13:06;25.48;48.24
2015-06-12;13:12;25.48;48.24
2015-06-12;13:18;25.64;46.075
2015-06-12;13:24;25.48;45.555
2015-06-12;13:30;25.8;44.515
2015-06-12;13:36;26.285;44.775
2015-06-12;13:42;26.445;45.035
2015-06-12;13:48;25.48;47.9
2015-06-12;14:00;26.12;46.25
2015-06-12;14:06;26.125;45.9
2015-06-12;14:12;25.96;46.075
2015-06-12;14:18;25.8;47.115
2015-06-12;14:24;26.12;48.59
2015-06-12;14:30;25.8;46.94
2015-06-12;14:36;25.96;46.51
2015-06-12;14:42;25.8;44.08
2015-06-12;14:48;26.12;44.08
2015-06-12;15:00;25.8;47.9
2015-06-12;15:06;25.48;48.24
2015-06-12;15:12;26.125;45.64
2015-06-12;15:18;25.64;45.815
2015-06-12;15:24;25.64;45.38
2015-06-12;15:30;26.12;42.87
2015-06-12;15:36;25.64;44.86
2015-06-12;15:42;25.64;44.69
2015-06-12;16:00;25.48;44.775
2015-06-12;16:06;25.48;42.69
2015-06-12;16:12;25.48;42.35
2015-06-12;16:18;25.8;44.775
2015-06-12;16:24;25.64;44.43
2015-06-12;16:30;25.48;44.605
2015-06-12;16:36;25.64;44.255
2015-06-12;16:42;25.32;44.43
2015-06-12;17:00;25.48;44.085
2015-06-12;17:06;25.48;41.83
2015-06-12;17:12;25.16;43.995
2015-06-12;17:18;25.48;43.475
2015-06-12;17:24;25.48;43.56
2015-06-12;17:30;25.48;43.65
2015-06-12;17:36;26.125;43.475
2015-06-12;17:42;27.74;43.39
2015-06-12;17:48;25.16;45.47
2015-06-12;18:00;25.32;43.04
2015-06-12;18:06;25.64;42.78
2015-06-12;18:12;25.48;42.865
2015-06-12;18:18;25.64;43.04
2015-06-12;18:24;25.16;45.3
2015-06-12;18:30;25.32;43.475
2015-06-12;18:36;25.32;42.87
2015-06-12;18:42;25.48;42.78
2015-06-12;18:48;26.77;40.44
2015-06-12;19:00;25.32;42.865
2015-06-12;19:06;25.48;42.345
2015-06-12;19:12;26.45;44.43
2015-06-12;19:18;26.12;44.43
2015-06-12;19:24;25.32;42.695
2015-06-12;19:30;25.48;42.345
2015-06-12;19:36;25.48;42.695
2015-06-12;19:42;25.32;42.78
2015-06-12;19:48;25.8;41.31
2015-06-12;20:00;25.16;40.79
2015-06-12;20:06;25.16;42.955
2015-06-12;20:12;24.995;43.475
2015-06-12;20:18;25.16;45.47
2015-06-12;20:24;24.83;45.82
2015-06-12;20:30;25.64;43.565
2015-06-12;20:36;24.995;43.825
2015-06-12;20:42;24.995;43.735
2015-06-12;21:00;24.995;43.82
2015-06-12;21:06;24.995;43.995
2015-06-12;21:12;24.995;44.43
2015-06-12;21:18;24.67;44.605
2015-06-12;21:24;24.67;44.69
2015-06-12;21:30;24.83;46.51
2015-06-12;21:36;24.83;43.39
2015-06-12;21:42;24.51;43.21
2015-06-12;22:00;27.09;45.125
2015-06-12;22:06;24.51;45.12
2015-06-12;22:12;24.67;45.125
2015-06-12;22:18;24.35;45.295
2015-06-12;22:24;24.35;45.295
2015-06-12;22:30;24.51;46.86
2015-06-12;22:36;24.51;45.125
2015-06-12;22:42;24.51;45.385
2015-06-12;22:48;24.51;47.38
2015-06-12;23:00;24.83;43.56
2015-06-12;23:06;24.51;43.56
2015-06-12;23:12;24.35;45.815
2015-06-12;23:18;24.51;43.73
2015-06-12;23:30;24.835;45.725
2015-06-12;23:36;24.51;46.075
2015-06-12;23:42;24.835;46.335
2015-06-12;23:48;24.51;45.815
2015-06-12;23:54;24.51;46.075
2015-06-13;00:00;24.51;46.335
2015-06-13;00:06;24.35;46.595
2015-06-13;00:12;24.835;46.51
2015-06-13;00:18;24.35;47.2
2015-06-13;00:24;24.995;47.205
2015-06-13;00:30;24.51;45.99
2015-06-13;00:36;24.51;47.55
2015-06-13;00:42;24.35;47.81
2015-06-13;00:48;24.67;48.24
2015-06-13;00:54;24.51;48.07
2015-06-13;01:00;24.51;49.11
2015-06-13;01:06;24.51;49.28
2015-06-13;01:12;24.35;48.415
2015-06-13;01:18;24.51;48.505
2015-06-13;01:24;24.19;48.765
2015-06-13;01:30;24.51;48.59
2015-06-13;01:36;24.51;49.285
2015-06-13;01:42;24.19;49.28
2015-06-13;01:48;24.19;49.195
2015-06-13;01:54;24.35;49.11
2015-06-13;02:00;24.19;49.37
2015-06-13;02:06;23.87;48.59
2015-06-13;02:12;24.515;49.455
2015-06-13;02:18;24.03;49.285
2015-06-13;02:24;24.19;49.63
2015-06-13;02:30;24.03;49.2
2015-06-13;02:36;24.19;49.455
2015-06-13;02:42;24.03;49.025
2015-06-13;02:48;24.675;49.54
2015-06-13;02:54;24.51;49.11
2015-06-13;03:00;24.19;50.84
2015-06-13;03:06;24.03;49.715
2015-06-13;03:12;24.835;49.2
2015-06-13;03:18;24.03;49.37
2015-06-13;03:24;24.19;50.32
2015-06-13;03:30;23.87;48.07
2015-06-13;03:36;24.19;48.59
2015-06-13;03:42;24.03;49.46
2015-06-13;03:48;24.03;49.98
2015-06-13;03:54;24.03;49.805
2015-06-13;04:00;24.03;49.545
2015-06-13;04:06;24.19;48.935
2015-06-13;04:12;25.965;48.935
2015-06-13;04:18;24.19;46.68
2015-06-13;04:30;24.19;49.2
2015-06-13;04:36;24.03;49.37
2015-06-13;04:42;24.03;49.63
2015-06-13;04:48;23.87;48.24
2015-06-13;04:54;23.87;48.76
2015-06-13;05:00;25.16;50.5
2015-06-13;05:12;23.87;49.46
2015-06-13;05:18;24.03;50.845
2015-06-13;05:24;24.515;50.585
2015-06-13;05:30;24.675;50.5
2015-06-13;05:36;25.16;50.325
2015-06-13;05:42;24.03;50.755
2015-06-13;05:48;24.03;50.755
2015-06-13;05:54;24.51;50.67
2015-06-13;06:00;24.03;50.76
2015-06-13;06:06;24.03;51.195
2015-06-13;06:12;23.87;51.105
2015-06-13;06:18;24.03;50.935
2015-06-13;06:24;24.03;51.105
2015-06-13;06:30;23.87;49.8
2015-06-13;06:36;23.87;49.63
2015-06-13;06:42;23.87;51.365
2015-06-13;06:48;23.705;51.365
2015-06-13;06:54;24.19;51.54
2015-06-13;07:00;24.19;51.365
2015-06-13;07:06;23.865;51.625
2015-06-13;07:12;23.705;51.71
2015-06-13;07:18;23.705;51.71
2015-06-13;07:24;24.19;52.06
2015-06-13;07:30;24.03;51.885
2015-06-13;07:36;23.87;51.625
2015-06-13;07:42;23.87;52.15
2015-06-13;07:48;24.515;52.23
2015-06-13;08:00;23.87;51.97
2015-06-13;08:06;23.705;52.145
2015-06-13;08:12;23.87;51.885
2015-06-13;08:18;23.87;52.235
2015-06-13;08:24;24.03;52.58
2015-06-13;08:30;23.865;52.06
2015-06-13;08:36;24.51;52.32
2015-06-13;08:42;24.03;53.19
2015-06-13;08:48;24.35;52.67
2015-06-13;08:54;24.03;52.495
2015-06-13;09:00;24.03;52.665
2015-06-13;09:06;24.03;52.32
2015-06-13;09:12;24.03;52.32
2015-06-13;09:18;24.675;52.495
2015-06-13;09:24;24.19;52.32
2015-06-13;09:30;23.87;50.67
2015-06-13;09:36;24.19;52.23
2015-06-13;09:42;24.19;53.45
2015-06-13;09:48;24.35;51.45
2015-06-13;09:54;24.19;51.715
2015-06-13;10:00;24.19;51.8
2015-06-13;10:06;24.19;51.885
2015-06-13;10:12;24.03;51.71
2015-06-13;10:18;24.67;51.455
2015-06-13;10:24;24.19;51.455
2015-06-13;10:30;24.35;51.45
2015-06-13;10:36;24.19;51.885
2015-06-13;10:42;24.03;51.885
2015-06-13;11:00;24.19;51.19
2015-06-13;11:12;24.19;52.75
2015-06-13;11:18;24.19;51.455
2015-06-13;11:24;24.03;51.455
2015-06-13;11:30;24.19;51.19
2015-06-13;11:36;24.19;51.97
2015-06-13;11:42;24.35;53.36
2015-06-13;11:48;24.19;55.01
2015-06-13;12:00;24.19;51.19
2015-06-13;12:06;24.19;53.1
2015-06-13;12:12;24.19;52.93
2015-06-13;12:18;24.35;50.93
2015-06-13;12:24;24.51;52.93
2015-06-13;12:30;24.19;50.67
2015-06-13;12:36;24.35;50.585
2015-06-13;12:42;24.19;50.325
2015-06-13;12:48;24.19;48.42
2015-06-13;13:00;24.19;51.71
2015-06-13;13:06;24.19;51.71
2015-06-13;13:12;24.03;50.415
2015-06-13;13:18;24.35;49.975
2015-06-13;13:24;24.03;49.975
2015-06-13;13:30;24.19;48.07
2015-06-13;13:36;23.87;48.42
2015-06-13;13:42;24.35;49.635
2015-06-13;13:48;24.19;48.42
2015-06-13;14:00;24.19;49.895
2015-06-13;14:06;24.19;49.715
2015-06-13;14:12;26.285;49.63
2015-06-13;14:18;23.87;48.59
2015-06-13;14:24;23.87;48.76
2015-06-13;14:30;24.03;50.15
2015-06-13;14:36;23.87;48.76
2015-06-13;14:42;28.06;48.24
2015-06-13;15:00;25.155;49.715
2015-06-13;15:06;24.51;49.89
2015-06-13;15:12;24.03;49.98
2015-06-13;15:18;23.865;49.975
2015-06-13;15:24;24.19;49.805
2015-06-13;15:30;24.19;49.455
2015-06-13;15:36;23.87;47.9
2015-06-13;15:42;24.03;49.37
2015-06-13;15:48;24.19;51.19
2015-06-13;16:00;24.19;49.195
2015-06-13;16:06;24.03;49.37
2015-06-13;16:12;24.35;48.85
2015-06-13;16:18;24.35;48.765
2015-06-13;16:24;24.03;49.11
2015-06-13;16:30;24.03;49.285
2015-06-13;16:36;24.19;49.37
2015-06-13;16:42;24.51;49.37
2015-06-13;16:48;24.19;49.98
2015-06-13;17:00;24.19;49.285
2015-06-13;17:06;24.51;49.28
2015-06-13;17:12;24.03;49.285
2015-06-13;17:18;24.03;49.285
2015-06-13;17:24;24.83;50.15
2015-06-13;17:30;24.03;49.89
2015-06-13;17:36;24.19;49.37
2015-06-13;17:42;24.51;49.285
2015-06-13;17:48;24.19;47.72
2015-06-13;18:00;24.835;49.28
2015-06-13;18:06;24.19;49.63
2015-06-13;18:12;24.03;49.28
2015-06-13;18:18;24.03;49.285
2015-06-13;18:24;24.19;50.32
2015-06-13;18:30;24.835;48.94
2015-06-13;18:36;24.19;49.195
2015-06-13;18:42;24.03;49.63
2015-06-13;19:00;23.87;50.235
2015-06-13;19:06;24.675;50.15
2015-06-13;19:12;24.19;51.19
2015-06-13;19:18;24.03;50.415
2015-06-13;19:24;24.03;50.845
2015-06-13;19:30;24.35;50.93
2015-06-13;19:36;23.87;50.32
2015-06-13;19:42;23.87;51.02
2015-06-13;20:00;24.675;51.885
2015-06-13;20:06;24.19;52.23
2015-06-13;20:12;24.03;51.89
2015-06-13;20:18;24.03;52.32
2015-06-13;20:24;23.87;52.235
2015-06-13;20:30;24.03;52.15
2015-06-13;20:36;24.19;53.27
2015-06-13;20:42;23.87;52.93
2015-06-13;20:48;25.16;52.75
2015-06-13;21:00;24.03;51.715
2015-06-13;21:06;24.19;51.45
2015-06-13;21:12;24.19;51.54
2015-06-13;21:18;24.19;51.625
2015-06-13;21:24;23.87;52.75
2015-06-13;21:30;24.03;51.195
2015-06-13;21:36;24.19;51.365
2015-06-13;21:42;24.025;51.54
2015-06-13;21:48;23.87;50.67
2015-06-13;22:00;26.285;51.625
2015-06-13;22:06;24.19;51.8
2015-06-13;22:12;23.87;52.75
2015-06-13;22:18;23.87;52.41
2015-06-13;22:24;23.87;52.145
2015-06-13;22:30;24.03;52.06
2015-06-13;22:36;23.705;52.235
2015-06-13;22:42;23.87;52.06
2015-06-13;22:48;23.87;51.19
2015-06-13;23:00;23.87;52.145
2015-06-13;23:06;24.19;52.495
2015-06-13;23:12;23.87;52.67
2015-06-13;23:18;24.03;52.67
2015-06-13;23:24;23.87;52.58
2015-06-13;23:30;23.87;52.93
2015-06-13;23:36;23.87;53.27
2015-06-13;23:42;24.19;53.79
2015-06-13;23:48;24.19;52.84
2015-06-13;23:54;23.87;52.32
2015-06-14;00:00;23.87;52.06
2015-06-14;00:06;23.87;52.58
2015-06-14;00:12;24.19;52.405
2015-06-14;00:18;24.03;52.58
2015-06-14;00:24;23.87;52.235
2015-06-14;00:30;24.185;51.97
2015-06-14;00:36;23.87;51.37
2015-06-14;00:42;24.51;52.055
2015-06-14;00:48;23.87;52.58
2015-06-14;00:54;23.705;52.75
2015-06-14;01:00;23.87;53.79
2015-06-14;01:06;24.185;52.405
2015-06-14;01:12;23.87;52.49
2015-06-14;01:18;23.87;52.405
2015-06-14;01:24;23.705;52.49
2015-06-14;01:30;23.87;51.89
2015-06-14;01:36;23.87;52.06
2015-06-14;01:42;24.19;52.755
2015-06-14;01:48;24.19;53.79
2015-06-14;01:54;23.87;53.79
2015-06-14;02:00;23.87;52.58
2015-06-14;02:06;23.705;52.145
2015-06-14;02:12;23.87;52.495
2015-06-14;02:18;24.03;52.32
2015-06-14;02:24;23.87;53.015
2015-06-14;02:30;23.705;52.755
2015-06-14;02:36;23.545;53.015
2015-06-14;02:42;23.87;53.97
2015-06-14;02:48;24.51;54.14
2015-06-14;02:54;23.705;53.1
2015-06-14;03:00;23.87;54.14
2015-06-14;03:06;23.87;53.79
2015-06-14;03:12;23.87;53.79
2015-06-14;03:18;24.83;53.79
2015-06-14;03:24;23.87;53.275
2015-06-14;03:30;23.705;52.665
2015-06-14;03:36;26.285;53.185
2015-06-14;03:42;23.705;53.36
2015-06-14;03:48;23.705;53.19
2015-06-14;03:54;23.705;53.185
2015-06-14;04:00;23.705;53.185
2015-06-14;04:06;23.705;52.925
2015-06-14;04:12;23.54;52.84
2015-06-14;04:18;23.705;52.755
2015-06-14;04:24;23.705;52.84
2015-06-14;04:30;24.19;53.79
2015-06-14;04:42;23.54;51.89
2015-06-14;04:48;24.185;52.93
2015-06-14;04:54;23.705;52.405
2015-06-14;05:00;23.705;52.58
2015-06-14;05:12;23.54;53.45
2015-06-14;05:18;23.865;52.32
2015-06-14;05:24;24.19;52.405
2015-06-14;05:30;23.54;52.58
2015-06-14;05:36;23.54;52.495
2015-06-14;05:42;23.705;52.405
2015-06-14;05:48;23.87;53.45
2015-06-14;05:54;24.19;53.97
2015-06-14;06:00;23.54;52.41
2015-06-14;06:06;23.705;52.32
2015-06-14;06:12;23.865;52.32
2015-06-14;06:18;23.87;53.27
2015-06-14;06:24;23.87;53.27
2015-06-14;06:30;24.185;52.405
2015-06-14;06:36;23.54;52.06
2015-06-14;06:42;24.025;52.41
2015-06-14;06:48;23.54;52.15
2015-06-14;06:54;23.54;52.235
2015-06-14;07:00;23.54;51.02
2015-06-14;07:06;23.54;51.54
2015-06-14;07:12;23.705;52.235
2015-06-14;07:18;23.54;52.23
2015-06-14;07:24;23.865;52.06
2015-06-14;07:30;23.705;51.97
2015-06-14;07:36;23.54;52.32
2015-06-14;07:42;23.705;51.795
2015-06-14;07:48;24.83;51.02
2015-06-14;07:54;24.19;50.84
2015-06-14;08:00;24.67;52.145
2015-06-14;08:06;23.87;51.885
2015-06-14;08:12;23.705;51.885
2015-06-14;08:18;24.025;51.71
2015-06-14;08:24;23.54;51.885
2015-06-14;08:30;23.54;51.885
2015-06-14;08:36;24.35;51.97
2015-06-14;08:42;23.54;52.06
2015-06-14;08:48;24.025;52.06
2015-06-14;08:54;23.54;52.06
2015-06-14;09:00;23.54;52.145
2015-06-14;09:06;23.705;52.32
2015-06-14;09:12;23.705;52.145
2015-06-14;09:18;23.865;51.97
2015-06-14;09:24;23.54;52.32
2015-06-14;09:30;23.54;51.37
2015-06-14;09:36;23.54;51.37
2015-06-14;09:42;23.705;52.58
2015-06-14;09:48;23.54;52.15
2015-06-14;09:54;23.54;52.055
2015-06-14;10:00;23.54;51.795
2015-06-14;10:06;23.705;51.97
2015-06-14;10:12;23.54;50.67
2015-06-14;10:24;23.54;52.75
2015-06-14;10:30;26.445;52.06
2015-06-14;10:36;24.025;51.97
2015-06-14;10:42;23.54;52.06
2015-06-14;10:48;24.19;53.1
2015-06-14;11:00;23.705;52.235
2015-06-14;11:06;23.705;51.885
2015-06-14;11:12;23.87;53.45
2015-06-14;11:24;23.54;51.89
2015-06-14;11:30;23.705;52.58
2015-06-14;11:36;23.705;52.67
2015-06-14;11:42;23.54;53.535
2015-06-14;11:48;23.54;51.89
2015-06-14;12:00;23.87;54.055
2015-06-14;12:06;23.705;54.055
2015-06-14;12:12;24.025;54.05
2015-06-14;12:18;23.705;54.055
2015-06-14;12:24;24.03;53.275
2015-06-14;12:30;23.54;53.97
2015-06-14;12:36;23.87;53.1
2015-06-14;12:42;23.87;54.83
2015-06-14;13:00;25.155;53.1
2015-06-14;13:06;24.67;53.36
2015-06-14;13:12;24.35;53.185
2015-06-14;13:18;24.03;52.84
2015-06-14;13:24;24.35;53.1
2015-06-14;13:30;23.87;53.62
2015-06-14;13:36;23.705;53.45
2015-06-14;13:42;24.185;53.62
2015-06-14;14:00;23.865;53.27
2015-06-14;14:06;23.54;51.54
2015-06-14;14:12;24.995;53.015
2015-06-14;14:18;23.705;53.1
2015-06-14;14:24;23.705;53.015
2015-06-14;14:30;23.705;52.32
2015-06-14;14:36;23.705;52.58
2015-06-14;14:42;23.54;53.36
2015-06-14;14:48;23.54;54.31
2015-06-14;15:00;23.87;52.58
2015-06-14;15:06;23.87;53.79
2015-06-14;15:12;23.87;54.83
2015-06-14;15:18;25.64;53.1
2015-06-14;15:24;23.705;53.275
2015-06-14;15:36;23.87;52.75
2015-06-14;15:42;23.38;53.19
2015-06-14;15:48;23.54;53.1
2015-06-14;16:00;23.38;53.62
2015-06-14;16:06;23.705;53.62
2015-06-14;16:12;23.22;53.1
2015-06-14;16:18;23.705;53.705
2015-06-14;16:24;23.865;53.705
2015-06-14;16:30;23.705;53.705
2015-06-14;16:36;23.705;53.71
2015-06-14;16:42;23.705;53.62
2015-06-14;16:48;23.87;53.1
2015-06-14;17:00;23.38;53.62
2015-06-14;17:06;23.38;53.62
2015-06-14;17:12;23.865;53.965
2015-06-14;17:18;23.38;53.97
2015-06-14;17:24;23.54;53.88
2015-06-14;17:30;24.51;55.01
2015-06-14;17:36;23.54;54.49
2015-06-14;17:42;23.705;53.965
2015-06-14;18:00;23.54;53.62
2015-06-14;18:06;23.87;52.93
2015-06-14;18:12;23.22;53.1
2015-06-14;18:18;25.8;53.705
2015-06-14;18:24;23.54;53.965
2015-06-14;18:30;24.19;54.31
2015-06-14;18:36;23.54;53.1
2015-06-14;18:42;23.545;53.88
2015-06-14;18:48;23.54;54.31
2015-06-14;19:00;23.38;53.445
2015-06-14;19:06;23.54;54.66
2015-06-14;19:12;23.87;54.31
2015-06-14;19:18;23.38;53.79
2015-06-14;19:24;23.38;53.795
2015-06-14;19:30;23.865;53.62
2015-06-14;19:36;23.38;53.705
2015-06-14;19:42;23.22;53.275
2015-06-14;19:48;24.19;53.79
2015-06-14;20:00;24.51;54.14
2015-06-14;20:06;23.38;53.1
2015-06-14;20:12;23.54;53.79
2015-06-14;20:18;23.54;53.97
2015-06-14;20:24;23.87;54.14
2015-06-14;20:30;23.38;53.36
2015-06-14;20:36;23.38;53.275
2015-06-14;20:42;23.54;54.14
2015-06-14;21:00;23.38;53.62
2015-06-14;21:06;23.54;53.535
2015-06-14;21:12;23.22;52.75
2015-06-14;21:18;23.545;53.88
2015-06-14;21:24;23.38;53.705
2015-06-14;21:30;23.38;53.965
2015-06-14;21:36;23.54;54.14
2015-06-14;21:42;23.38;53.88
2015-06-14;22:00;23.22;54.23
2015-06-14;22:06;23.22;54.055
2015-06-14;22:12;23.705;53.88
2015-06-14;22:18;23.705;54.14
2015-06-14;22:24;23.38;54.225
2015-06-14;22:30;23.06;54.14
2015-06-14;22:36;23.22;53.45
2015-06-14;22:42;23.22;53.45
2015-06-14;23:00;24.19;54.23
2015-06-14;23:06;23.54;52.75
2015-06-14;23:12;24.025;54.055
2015-06-14;23:18;23.22;54.23
2015-06-14;23:24;23.54;53.27
2015-06-14;23:30;23.54;53.79
2015-06-14;23:36;23.38;54.225
2015-06-14;23:42;23.545;53.88
2015-06-14;23:48;23.54;54.14
2015-06-14;23:54;23.22;54.31
2015-06-15;00:00;22.9;52.93
2015-06-15;00:06;23.22;53.27
2015-06-15;00:12;23.38;54.14
2015-06-15;00:18;23.22;53.965
2015-06-15;00:24;22.9;53.45
2015-06-15;00:30;23.54;54.66
2015-06-15;00:36;23.22;55.18
2015-06-15;00:42;23.545;54.23
2015-06-15;00:48;23.22;54.055
2015-06-15;00:54;23.06;54.055
2015-06-15;01:00;23.22;54.315
2015-06-15;01:06;23.06;54.14
2015-06-15;01:12;23.06;54.225
2015-06-15;01:18;22.9;53.1
2015-06-15;01:24;23.22;53.27
2015-06-15;01:30;23.22;55.53
2015-06-15;01:36;23.22;55.01
2015-06-15;01:42;23.06;54.49
2015-06-15;01:48;23.06;54.14
2015-06-15;01:54;23.38;54.05
2015-06-15;02:00;23.06;54.23
2015-06-15;02:06;23.22;54.14
2015-06-15;02:12;23.22;54.315
2015-06-15;02:18;23.06;54.4
2015-06-15;02:24;23.22;54.315
2015-06-15;02:30;23.06;53.97
2015-06-15;02:36;23.06;54.055
2015-06-15;02:42;23.22;55.35
2015-06-15;02:48;23.06;54.23
2015-06-15;02:54;23.22;54.23
2015-06-15;03:00;23.22;53.27
2015-06-15;03:06;23.06;54.31
2015-06-15;03:12;23.38;54.14
2015-06-15;03:18;23.705;54.485
2015-06-15;03:24;23.06;54.14
2015-06-15;03:30;23.06;53.97
2015-06-15;03:36;23.06;54.14
2015-06-15;03:42;22.9;53.1
2015-06-15;03:48;23.22;55.35
2015-06-15;03:54;23.54;55.53
2015-06-15;04:00;23.06;54.485
2015-06-15;04:06;23.22;53.97
2015-06-15;04:12;23.06;54.055
2015-06-15;04:18;23.06;54.315
2015-06-15;04:24;23.22;54.315
2015-06-15;04:30;23.06;54.14
2015-06-15;04:36;23.22;55.18
2015-06-15;04:42;23.22;55.7
2015-06-15;04:48;22.9;54.575
2015-06-15;04:54;23.06;54.4
2015-06-15;05:00;23.22;55.35
2015-06-15;05:06;23.06;54.66
2015-06-15;05:12;23.06;54.14
2015-06-15;05:18;23.06;54.315
2015-06-15;05:24;22.9;54.315
2015-06-15;05:30;23.06;54.14
2015-06-15;05:36;23.22;54.14
2015-06-15;05:42;23.06;54.485
2015-06-15;05:48;22.9;54.31
2015-06-15;05:54;22.9;54.4
2015-06-15;06:00;23.06;54.315
2015-06-15;06:06;23.705;54.14
2015-06-15;06:12;22.9;55.53
2015-06-15;06:18;22.9;55.35
2015-06-15;06:24;23.06;54.14
2015-06-15;06:30;22.9;54.055
2015-06-15;06:36;23.06;53.97
2015-06-15;06:42;23.06;53.965
2015-06-15;06:48;23.705;53.965
2015-06-15;06:54;23.06;54.225
2015-06-15;07:00;22.9;52.58
2015-06-15;07:06;22.9;54.14
2015-06-15;07:12;22.9;53.965
2015-06-15;07:18;22.9;54.055
2015-06-15;07:24;23.06;54.315
2015-06-15;07:30;23.06;54.05
2015-06-15;07:36;22.9;53.88
2015-06-15;07:42;22.9;54.14
2015-06-15;07:48;22.9;54.225
2015-06-15;07:54;23.545;53.88
2015-06-15;08:00;23.06;53.965
2015-06-15;08:06;23.385;53.71
2015-06-15;08:12;24.19;51.89
2015-06-15;08:18;23.06;53.36
