date;time;temp@3.5;umid@3.5
2015-07-20;20:36;27.415;52.23
2015-07-20;20:42;26.285;52.145
2015-07-20;20:48;26.12;54.66
2015-07-20;21:00;26.285;52.405
2015-07-20;21:06;26.45;52.055
2015-07-20;21:12;26.285;52.06
2015-07-20;21:18;26.285;51.97
2015-07-20;21:24;26.445;52.145
2015-07-20;21:36;26.45;49.46
2015-07-20;21:42;26.285;52.06
2015-07-20;21:48;26.12;49.63
2015-07-20;21:54;26.45;49.63
2015-07-20;22:00;25.96;51.885
2015-07-20;22:06;26.285;51.71
2015-07-20;22:12;26.12;51.715
2015-07-20;22:18;26.12;51.365
2015-07-20;22:24;25.8;53.79
2015-07-20;22:30;25.96;51.625
2015-07-20;22:36;26.285;51.45
2015-07-20;22:42;26.12;51.28
2015-07-20;22:48;25.8;51.105
2015-07-20;22:54;26.12;51.195
2015-07-20;23:00;26.61;51.275
2015-07-20;23:06;26.12;51.19
2015-07-20;23:12;26.285;51.02
2015-07-20;23:18;26.12;53.1
2015-07-20;23:24;25.8;52.75
2015-07-20;23:30;25.8;50.325
2015-07-20;23:36;25.8;50.325
2015-07-20;23:42;25.8;50.325
2015-07-20;23:48;25.965;50.325
2015-07-20;23:54;25.8;49.805
2015-07-21;00:00;25.64;49.89
2015-07-21;00:06;25.64;49.72
2015-07-21;00:12;25.8;49.805
2015-07-21;00:18;26.125;49.545
2015-07-21;00:24;25.64;49.635
2015-07-21;00:30;25.8;49.545
2015-07-21;00:36;26.12;49.2
2015-07-21;00:42;26.12;46.86
2015-07-21;00:48;25.64;49.46
2015-07-21;00:54;25.48;49.2
2015-07-21;01:00;25.64;49.025
2015-07-21;01:06;25.64;48.85
2015-07-21;01:12;25.8;48.765
2015-07-21;01:18;25.64;48.5
2015-07-21;01:24;25.8;46.34
2015-07-21;01:30;25.8;48.68
2015-07-21;01:36;26.285;48.5
2015-07-21;01:42;25.64;48.505
2015-07-21;01:48;26.12;51.02
2015-07-21;01:54;25.48;51.02
2015-07-21;02:00;25.48;50.84
2015-07-21;02:06;26.45;48.5
2015-07-21;02:12;25.64;48.07
2015-07-21;02:18;26.12;45.99
2015-07-21;02:24;26.12;45.64
2015-07-21;02:30;25.8;47.9
2015-07-21;02:36;25.64;48.16
2015-07-21;02:42;29.67;45.47
2015-07-21;02:48;25.8;47.81
2015-07-21;02:54;25.48;47.81
2015-07-21;03:00;25.48;50.15
2015-07-21;03:06;25.48;49.8
2015-07-21;03:12;25.8;47.55
2015-07-21;03:18;25.64;47.55
2015-07-21;03:24;25.32;47.55
2015-07-21;03:30;25.48;47.29
2015-07-21;03:36;25.48;47.29
2015-07-21;03:42;25.32;47.55
2015-07-21;03:48;25.96;47.115
2015-07-21;03:54;25.16;47.115
2015-07-21;04:00;25.8;47.2
2015-07-21;04:06;25.64;46.94
2015-07-21;04:12;25.48;47.29
2015-07-21;04:18;26.12;49.11
2015-07-21;04:24;25.16;49.11
2015-07-21;04:30;25.32;47.2
2015-07-21;04:36;25.32;46.94
2015-07-21;04:42;25.48;46.945
2015-07-21;04:48;25.32;46.855
2015-07-21;04:54;26.445;46.42
2015-07-21;05:00;25.48;44.25
2015-07-21;05:06;25.32;46.855
2015-07-21;05:12;25.48;44.08
2015-07-21;05:18;26.125;46.335
2015-07-21;05:24;25.16;46.595
2015-07-21;05:30;25.32;46.595
2015-07-21;05:36;25.805;46.335
2015-07-21;05:42;25.64;46.42
2015-07-21;05:48;25.32;46.51
2015-07-21;05:54;25.32;46.335
2015-07-21;06:00;25.48;46.335
2015-07-21;06:06;25.16;48.94
2015-07-21;06:12;25.16;48.76
2015-07-21;06:18;27.575;45.9
2015-07-21;06:24;24.995;46.42
2015-07-21;06:30;25.16;48.42
2015-07-21;06:36;25.48;48.24
2015-07-21;06:42;26.93;46.16
2015-07-21;06:48;25.16;46.16
2015-07-21;06:54;25.16;45.99
2015-07-21;07:00;25.48;46.075
2015-07-21;07:06;25.155;45.815
2015-07-21;07:12;26.125;45.9
2015-07-21;07:18;25.32;45.985
2015-07-21;07:24;25.16;48.07
2015-07-21;07:30;25.16;48.24
2015-07-21;07:36;25.48;48.07
2015-07-21;07:42;25.48;45.645
2015-07-21;07:48;25.16;43.56
2015-07-21;07:54;25.48;43.56
2015-07-21;08:00;25.16;43.91
2015-07-21;08:06;25.16;43.91
2015-07-21;08:12;25.48;45.99
2015-07-21;08:18;25.965;45.64
2015-07-21;08:24;25.8;45.47
2015-07-21;08:30;25.48;44.95
2015-07-21;08:36;25.8;42.87
2015-07-21;08:42;25.8;43.21
2015-07-21;08:48;25.8;46.245
2015-07-21;08:54;25.64;45.985
2015-07-21;09:00;25.64;45.9
2015-07-21;09:06;25.96;45.905
2015-07-21;09:12;25.965;45.985
2015-07-21;09:18;26.445;45.73
2015-07-21;09:24;26.285;46.68
2015-07-21;09:30;26.45;43.91
2015-07-21;09:36;26.45;43.91
2015-07-21;09:42;26.45;43.39
2015-07-21;10:00;27.095;46.16
2015-07-21;10:06;26.605;46.425
2015-07-21;10:12;26.445;46.075
2015-07-21;10:18;26.77;45.9
2015-07-21;10:24;27.09;43.73
2015-07-21;10:30;26.285;46.945
2015-07-21;10:36;25.96;47.205
2015-07-21;10:42;26.605;46.595
2015-07-21;10:48;27.09;48.07
2015-07-21;10:54;26.45;48.24
2015-07-21;11:00;26.77;49.11
2015-07-21;11:06;26.445;46.765
2015-07-21;11:12;26.45;44.6
2015-07-21;11:18;27.09;44.6
2015-07-21;11:30;28.06;43.73
2015-07-21;11:36;27.74;44.08
2015-07-21;11:42;31.29;44.6
2015-07-21;11:48;28.38;44.25
2015-07-21;11:54;28.7;44.6
2015-07-21;12:00;14.67;47.81
2015-07-21;12:06;14.51;47.03
2015-07-21;12:12;2.58;50.84
2015-07-21;12:18;5.8;49.98
2015-07-21;12:24;21.12;46.68
2015-07-21;12:30;28.7;48.07
2015-07-21;12:36;29.67;48.94
2015-07-21;12:42;28.38;47.46
2015-07-21;12:48;27.415;48.94
2015-07-21;12:54;27.09;49.72
2015-07-21;13:00;26.77;52.93
2015-07-21;13:06;26.77;52.93
2015-07-21;13:12;26.77;50.67
2015-07-21;13:18;26.93;50.5
2015-07-21;13:24;26.77;50.845
2015-07-21;13:30;27.255;50.5
2015-07-21;13:36;27.74;49.89
2015-07-21;13:42;27.895;48.85
2015-07-21;13:48;27.895;49.2
2015-07-21;13:54;28.055;49.805
2015-07-21;14:06;27.575;49.805
2015-07-21;14:12;27.74;47.55
2015-07-21;14:18;27.575;50.235
2015-07-21;14:24;27.575;50.15
2015-07-21;14:30;28.06;50.235
2015-07-21;14:36;28.06;50.15
2015-07-21;14:42;27.575;50.325
2015-07-21;14:48;27.575;50.76
2015-07-21;14:54;27.25;51.365
2015-07-21;15:00;27.735;51.105
2015-07-21;15:06;27.74;54.66
2015-07-21;15:12;27.09;55.01
2015-07-21;15:18;27.735;51.45
2015-07-21;15:24;27.575;51.28
2015-07-21;15:30;27.74;47.9
2015-07-21;15:42;27.41;54.49
2015-07-21;15:48;27.09;53.45
2015-07-21;15:54;29.35;51.02
2015-07-21;16:00;27.575;50.675
2015-07-21;16:06;27.74;51.015
2015-07-21;16:12;27.895;50.675
2015-07-21;16:18;27.575;50.325
2015-07-21;16:24;28.06;50.675
2015-07-21;16:30;27.575;50.065
2015-07-21;16:36;28.06;49.895
2015-07-21;16:42;27.735;49.715
2015-07-21;16:48;27.895;49.285
2015-07-21;16:54;28.06;49.635
2015-07-21;17:00;27.41;50.15
2015-07-21;17:06;27.25;50.845
2015-07-21;17:12;27.41;48.59
2015-07-21;17:18;27.575;51.28
2015-07-21;17:24;27.735;51.365
2015-07-21;17:30;28.06;49.11
2015-07-21;17:36;27.25;51.365
2015-07-21;17:42;27.25;51.71
2015-07-21;17:48;27.74;49.11
2015-07-21;17:54;27.41;49.63
2015-07-21;18:12;27.41;49.11
2015-07-21;18:18;26.93;51.71
2015-07-21;18:24;26.77;51.625
2015-07-21;18:30;26.77;54.49
2015-07-21;18:36;27.09;51.105
2015-07-21;18:42;27.41;48.59
2015-07-21;18:48;26.77;53.62
2015-07-21;18:54;27.09;53.45
2015-07-21;19:00;28.865;50.585
2015-07-21;19:06;27.09;50.675
2015-07-21;19:12;27.09;50.585
2015-07-21;19:18;27.25;50.41
2015-07-21;19:24;27.41;50.67
2015-07-21;19:30;27.25;50.67
2015-07-21;19:36;27.575;50.67
2015-07-21;19:42;27.25;50.755
2015-07-21;19:48;27.25;50.935
2015-07-21;19:54;27.575;50.67
2015-07-21;20:00;27.74;48.24
2015-07-21;20:12;27.25;51.02
2015-07-21;20:18;27.09;51.275
2015-07-21;20:24;26.77;53.97
2015-07-21;20:30;26.77;51.275
2015-07-21;20:36;26.77;51.19
2015-07-21;20:42;26.77;51.54
2015-07-21;20:48;26.93;51.275
2015-07-21;20:54;26.61;51.45
2015-07-21;21:00;28.06;51.45
2015-07-21;21:06;26.77;51.365
2015-07-21;21:12;27.74;49.11
2015-07-21;21:18;26.77;51.365
2015-07-21;21:24;26.77;51.8
2015-07-21;21:30;26.61;51.365
2015-07-21;21:36;26.61;51.455
2015-07-21;21:42;26.61;51.275
2015-07-21;21:48;26.12;54.31
2015-07-21;21:54;26.45;54.31
2015-07-21;22:00;26.445;51.45
2015-07-21;22:06;26.61;51.45
2015-07-21;22:12;26.285;51.105
2015-07-21;22:18;26.12;53.97
2015-07-21;22:24;26.12;53.97
2015-07-21;22:30;26.445;51.455
2015-07-21;22:36;26.61;51.19
2015-07-21;22:42;26.285;51.195
2015-07-21;22:48;26.45;48.59
2015-07-21;22:54;26.45;48.59
2015-07-21;23:00;26.45;48.42
2015-07-21;23:06;26.125;51.105
2015-07-21;23:12;26.61;51.02
2015-07-21;23:18;30.64;48.24
2015-07-21;23:24;27.41;50.67
2015-07-21;23:30;26.285;50.76
2015-07-21;23:36;26.445;50.67
2015-07-21;23:42;26.12;50.585
2015-07-21;23:48;26.12;50.76
2015-07-21;23:54;26.12;48.42
2015-07-22;00:00;26.45;48.07
2015-07-22;00:06;26.12;47.9
2015-07-22;00:12;26.12;48.07
2015-07-22;00:18;26.45;47.9
2015-07-22;00:24;26.12;50.065
2015-07-22;00:30;26.285;50.24
2015-07-22;00:36;26.12;52.75
2015-07-22;00:42;26.12;50.065
2015-07-22;00:48;25.96;49.98
2015-07-22;00:54;25.96;49.975
2015-07-22;01:00;26.12;47.72
2015-07-22;01:06;26.12;47.55
2015-07-22;01:12;26.12;47.72
2015-07-22;01:18;26.12;47.72
2015-07-22;01:24;26.12;47.38
2015-07-22;01:30;26.77;49.805
2015-07-22;01:36;26.285;49.72
2015-07-22;01:42;26.12;49.46
2015-07-22;01:48;25.96;49.98
2015-07-22;01:54;25.96;49.46
2015-07-22;02:00;26.12;52.06
2015-07-22;02:06;25.8;52.06
2015-07-22;02:12;25.96;49.545
2015-07-22;02:18;25.8;51.89
2015-07-22;02:24;25.8;51.71
2015-07-22;02:30;25.96;49.63
2015-07-22;02:36;25.96;49.37
2015-07-22;02:42;25.96;49.285
2015-07-22;02:48;25.8;51.89
2015-07-22;02:54;25.8;51.54
2015-07-22;03:00;25.96;49.195
2015-07-22;03:06;25.96;49.285
2015-07-22;03:12;26.285;48.94
2015-07-22;03:18;26.125;48.94
2015-07-22;03:24;25.96;49.025
2015-07-22;03:30;25.96;48.94
2015-07-22;03:36;25.96;48.68
2015-07-22;03:42;26.125;48.85
2015-07-22;03:48;26.12;46.34
2015-07-22;03:54;25.8;49.025
2015-07-22;04:00;26.12;51.19
2015-07-22;04:06;25.96;48.855
2015-07-22;04:12;26.285;48.855
2015-07-22;04:18;25.96;49.115
2015-07-22;04:24;25.8;49.285
2015-07-22;04:30;25.64;49.11
2015-07-22;04:36;25.48;51.37
2015-07-22;04:42;26.45;51.54
2015-07-22;04:48;25.64;48.765
2015-07-22;04:54;25.8;48.68
2015-07-22;05:00;25.48;51.19
2015-07-22;05:06;25.48;51.02
2015-07-22;05:12;25.64;48.85
2015-07-22;05:18;25.965;48.94
2015-07-22;05:24;25.8;48.76
2015-07-22;05:30;25.48;51.02
2015-07-22;05:36;25.8;51.19
2015-07-22;05:42;25.8;46.51
2015-07-22;05:48;25.96;48.59
2015-07-22;05:54;26.12;48.59
2015-07-22;06:00;26.125;48.68
2015-07-22;06:06;25.96;48.07
2015-07-22;06:12;26.12;45.99
2015-07-22;06:18;25.64;48.33
2015-07-22;06:24;25.96;47.98
2015-07-22;06:30;26.285;48.33
2015-07-22;06:36;25.48;48.33
2015-07-22;06:42;25.64;48.415
2015-07-22;06:48;25.8;48.42
2015-07-22;06:54;25.96;48.59
2015-07-22;07:00;25.8;45.99
2015-07-22;07:06;26.605;48.07
2015-07-22;07:12;25.48;50.15
2015-07-22;07:18;25.64;47.985
2015-07-22;07:24;25.64;48.33
2015-07-22;07:30;26.12;48.24
2015-07-22;07:36;25.48;48.33
2015-07-22;07:42;25.32;48.42
2015-07-22;07:48;25.48;48.155
2015-07-22;07:54;25.64;48.07
2015-07-22;08:00;25.64;47.635
2015-07-22;08:06;25.965;47.55
2015-07-22;08:12;25.8;47.81
2015-07-22;08:18;25.8;44.95
2015-07-22;08:24;26.45;44.77
2015-07-22;08:30;25.8;47.2
2015-07-22;08:36;25.8;49.98
2015-07-22;08:42;26.45;48.94
2015-07-22;08:48;26.61;46.335
2015-07-22;08:54;27.9;46.77
2015-07-22;09:06;26.45;44.95
2015-07-22;09:12;26.93;47.46
2015-07-22;09:18;26.445;47.635
2015-07-22;09:24;26.285;47.9
2015-07-22;09:30;26.12;45.99
2015-07-22;09:42;26.93;48.42
2015-07-22;09:48;27.09;45.64
2015-07-22;10:00;27.74;45.64
2015-07-22;10:06;27.09;46.16
2015-07-22;10:12;27.575;48.415
2015-07-22;10:18;26.61;48.59
2015-07-22;10:24;26.77;48.765
2015-07-22;10:30;26.77;51.02
2015-07-22;10:36;27.41;51.02
2015-07-22;10:42;26.77;48.59
2015-07-22;10:48;26.93;49.285
2015-07-22;10:54;26.61;49.975
2015-07-22;11:00;27.735;49.635
2015-07-22;11:06;26.77;49.805
2015-07-22;11:12;26.45;52.75
2015-07-22;11:18;26.45;48.07
2015-07-22;11:24;27.09;48.07
2015-07-22;11:30;27.09;53.27
2015-07-22;11:42;27.09;48.42
2015-07-22;11:48;26.77;48.42
2015-07-22;11:54;26.77;48.76
2015-07-22;12:00;26.77;48.94
2015-07-22;12:06;27.09;48.76
2015-07-22;12:12;26.45;49.46
2015-07-22;12:18;26.61;51.885
2015-07-22;12:24;26.93;52.23
2015-07-22;12:30;26.61;52.405
2015-07-22;12:36;26.61;52.23
2015-07-22;12:42;26.93;52.575
2015-07-22;12:48;26.77;49.98
2015-07-22;12:54;26.77;50.5
2015-07-22;13:00;27.575;53.01
2015-07-22;13:06;27.41;55.35
2015-07-22;13:24;26.77;56.05
2015-07-22;13:30;27.41;53.01
2015-07-22;13:36;26.77;53.015
2015-07-22;13:42;26.77;53.36
2015-07-22;13:48;26.77;55.7
2015-07-22;13:54;26.77;56.05
2015-07-22;14:00;27.09;53.445
2015-07-22;14:06;27.41;55.87
2015-07-22;14:12;27.735;53.445
2015-07-22;14:18;27.09;53.445
2015-07-22;14:24;26.77;56.57
2015-07-22;14:30;26.93;54.23
2015-07-22;14:36;27.09;53.79
2015-07-22;14:42;27.09;53.62
2015-07-22;14:48;27.25;53.705
2015-07-22;14:54;27.41;55.87
2015-07-22;15:00;27.25;53.185
2015-07-22;15:06;26.93;53.62
2015-07-22;15:12;30.64;50.67
2015-07-22;15:18;27.575;53.01
2015-07-22;15:24;26.77;55.87
2015-07-22;15:30;27.575;53.27
2015-07-22;15:36;28.38;53.53
2015-07-22;15:42;27.09;51.02
2015-07-22;15:48;28.545;52.58
2015-07-22;15:54;27.09;52.84
2015-07-22;16:00;27.09;55.01
2015-07-22;16:12;27.74;49.98
2015-07-22;16:18;27.575;51.71
2015-07-22;16:24;27.25;51.19
2015-07-22;16:30;27.25;50.93
2015-07-22;16:36;27.25;50.67
2015-07-22;16:42;27.25;50.67
2015-07-22;16:48;27.575;50.845
2015-07-22;16:54;27.575;50.93
2015-07-22;17:00;28.87;50.845
2015-07-22;17:06;28.06;53.97
2015-07-22;17:12;27.74;53.1
2015-07-22;17:18;27.74;47.2
2015-07-22;17:24;28.06;50.67
2015-07-22;17:30;27.9;50.5
2015-07-22;17:36;27.575;50.155
2015-07-22;17:42;27.41;49.195
2015-07-22;17:48;27.575;49.89
2015-07-22;17:54;27.735;49.98
2015-07-22;18:00;27.575;50.065
2015-07-22;18:06;27.895;50.585
2015-07-22;18:12;28.055;50.24
2015-07-22;18:18;27.575;50.415
2015-07-22;18:24;27.25;50.93
2015-07-22;18:30;27.735;50.585
2015-07-22;18:36;27.09;53.27
2015-07-22;18:42;27.09;52.58
2015-07-22;18:48;27.09;52.58
2015-07-22;18:54;28.38;51.89
2015-07-22;19:00;27.25;49.37
2015-07-22;19:06;27.575;49.025
2015-07-22;19:12;27.41;48.59
2015-07-22;19:18;27.415;48.33
2015-07-22;19:24;27.25;49.2
2015-07-22;19:30;27.41;49.025
2015-07-22;19:36;27.575;48.765
2015-07-22;19:42;27.25;48.765
2015-07-22;19:48;27.25;49.46
2015-07-22;19:54;27.09;52.06
2015-07-22;20:00;27.575;49.545
2015-07-22;20:06;27.41;49.805
2015-07-22;20:12;27.25;49.63
2015-07-22;20:18;27.09;47.55
2015-07-22;20:24;27.09;47.72
2015-07-22;20:30;27.41;47.72
2015-07-22;20:36;27.09;48.24
2015-07-22;20:42;27.41;48.07
2015-07-22;21:00;26.93;51.02
2015-07-22;21:06;27.09;48.59
2015-07-22;21:12;27.74;48.76
2015-07-22;21:18;26.77;51.365
2015-07-22;21:24;26.61;51.45
2015-07-22;21:30;26.77;54.14
2015-07-22;21:36;26.61;51.54
2015-07-22;21:42;26.61;51.54
2015-07-22;21:48;26.77;49.11
2015-07-22;21:54;26.61;51.625
2015-07-22;22:00;26.93;51.455
2015-07-22;22:06;26.61;51.8
2015-07-22;22:12;26.61;51.71
2015-07-22;22:18;26.45;54.31
2015-07-22;22:24;26.45;53.97
2015-07-22;22:30;26.61;51.8
2015-07-22;22:36;26.77;51.97
2015-07-22;22:42;26.93;51.715
2015-07-22;22:48;26.445;51.8
2015-07-22;22:54;26.77;49.11
2015-07-22;23:00;26.285;51.715
2015-07-22;23:06;26.12;53.79
2015-07-22;23:12;26.45;51.45
2015-07-22;23:18;26.285;51.365
2015-07-22;23:24;26.45;49.11
2015-07-22;23:30;26.45;48.42
2015-07-22;23:36;27.09;48.76
2015-07-22;23:48;26.45;52.93
2015-07-22;23:54;26.285;50.675
2015-07-23;00:00;27.09;48.07
2015-07-23;00:06;26.45;48.24
2015-07-23;00:12;26.285;50.15
2015-07-23;00:18;26.445;50.24
2015-07-23;00:24;26.12;52.75
2015-07-23;00:30;26.45;50.325
2015-07-23;00:36;26.285;50.24
2015-07-23;00:42;26.12;49.975
2015-07-23;00:48;26.45;52.23
2015-07-23;00:54;26.77;52.23
2015-07-23;01:00;26.285;49.895
2015-07-23;01:06;26.445;49.63
2015-07-23;01:12;26.12;49.72
2015-07-23;01:18;26.285;49.63
2015-07-23;01:24;26.445;49.46
2015-07-23;01:30;26.45;52.06
2015-07-23;01:36;26.77;51.71
2015-07-23;01:42;25.96;49.285
2015-07-23;01:48;25.96;49.285
2015-07-23;01:54;26.445;48.85
2015-07-23;02:00;26.605;49.115
2015-07-23;02:06;26.12;49.195
2015-07-23;02:12;25.96;48.855
2015-07-23;02:18;26.12;46.16
2015-07-23;02:24;26.445;48.505
2015-07-23;02:30;26.445;48.68
2015-07-23;02:36;26.125;48.675
2015-07-23;02:42;25.96;48.68
2015-07-23;02:48;25.96;48.415
2015-07-23;02:54;25.96;48.505
2015-07-23;03:00;27.41;50.67
2015-07-23;03:06;25.96;48.415
2015-07-23;03:12;25.96;48.155
2015-07-23;03:18;25.96;48.505
2015-07-23;03:24;25.96;47.98
2015-07-23;03:30;26.77;45.82
2015-07-23;03:42;26.77;45.47
2015-07-23;03:48;25.8;45.3
2015-07-23;03:54;25.64;47.81
2015-07-23;04:00;26.125;47.81
2015-07-23;04:06;25.96;47.64
2015-07-23;04:12;26.12;50.15
2015-07-23;04:18;26.12;49.98
2015-07-23;04:24;26.12;47.72
2015-07-23;04:30;25.96;47.725
2015-07-23;04:36;26.125;47.465
2015-07-23;04:42;25.48;50.15
2015-07-23;04:48;26.45;50.15
2015-07-23;04:54;25.8;47.545
2015-07-23;05:00;25.48;49.98
2015-07-23;05:06;25.8;50.5
2015-07-23;05:12;25.96;47.46
2015-07-23;05:18;26.125;47.55
2015-07-23;05:24;25.8;47.375
2015-07-23;05:30;25.8;49.63
2015-07-23;05:36;25.48;49.63
2015-07-23;05:42;25.48;49.98
2015-07-23;05:48;25.48;49.98
2015-07-23;05:54;26.12;49.98
2015-07-23;06:00;25.8;47.29
2015-07-23;06:06;25.64;47.29
2015-07-23;06:12;25.48;49.98
2015-07-23;06:18;25.64;47.375
2015-07-23;06:24;26.77;47.465
2015-07-23;06:30;25.48;47.29
2015-07-23;06:36;25.8;44.77
2015-07-23;06:42;25.8;44.6
2015-07-23;06:48;25.8;44.77
2015-07-23;06:54;25.64;47.55
2015-07-23;07:00;25.64;47.2
2015-07-23;07:06;25.64;47.46
2015-07-23;07:12;25.8;44.25
