date;time;temp@3.5;umid@3.5
2015-05-01;16:42;20.96;42.175
2015-05-01;16:48;20.8;42.435
2015-05-01;16:54;20.96;42.175
2015-05-01;17:00;20.96;42.26
2015-05-01;17:06;20.8;42.87
2015-05-01;17:12;20.8;42.695
2015-05-01;17:18;21.125;42.78
2015-05-01;17:24;23.22;42.605
2015-05-01;17:30;20.8;42.865
2015-05-01;17:36;20.8;43.04
2015-05-01;17:42;20.965;43.385
2015-05-01;17:48;20.8;43.21
2015-05-01;17:54;20.965;43.385
2015-05-01;18:00;20.8;43.39
2015-05-01;18:06;20.8;43.735
2015-05-01;18:12;22.895;43.735
2015-05-01;18:18;20.96;43.91
2015-05-01;18:24;20.8;43.735
2015-05-01;18:30;20.64;43.905
2015-05-01;18:36;20.64;44.425
2015-05-01;18:42;21.125;44.255
2015-05-01;18:48;20.8;44.255
2015-05-01;18:54;20.8;43.995
2015-05-01;19:00;20.8;44.255
2015-05-01;19:06;20.8;44.345
2015-05-01;19:12;20.96;43.04
2015-05-01;19:18;20.64;45.82
2015-05-01;19:24;21.125;44.43
2015-05-01;19:30;20.64;44.165
2015-05-01;19:36;20.8;44.425
2015-05-01;19:42;20.8;44.95
2015-05-01;19:48;20.8;44.515
2015-05-01;19:54;20.8;44.515
2015-05-01;20:00;20.64;44.515
2015-05-01;20:06;20.64;44.95
2015-05-01;20:12;20.8;44.6
2015-05-01;20:18;22.415;44.605
2015-05-01;20:24;20.8;44.6
2015-05-01;20:30;20.64;44.95
2015-05-01;20:36;20.96;44.69
2015-05-01;20:42;20.8;44.69
2015-05-01;20:48;20.8;44.69
2015-05-01;20:54;20.8;44.425
2015-05-01;21:00;20.64;45.035
2015-05-01;21:06;20.64;44.86
2015-05-01;21:12;20.8;45.12
2015-05-01;21:18;20.64;44.95
2015-05-01;21:24;20.64;45.035
2015-05-01;21:30;20.64;45.12
2015-05-01;21:36;20.64;45.125
2015-05-01;21:42;20.64;45.035
2015-05-01;21:48;20.8;44.775
2015-05-01;21:54;20.8;45.035
2015-05-01;22:00;20.64;43.56
2015-05-01;22:06;20.64;44.945
2015-05-01;22:12;21.29;47.2
2015-05-01;22:18;21.77;45.38
2015-05-01;22:24;20.965;45.38
2015-05-01;22:30;20.64;45.125
2015-05-01;22:36;20.64;45.38
2015-05-01;22:42;20.64;44.945
2015-05-01;22:48;20.965;45.035
2015-05-01;22:54;21.125;45.035
2015-05-01;23:00;20.64;45.385
2015-05-01;23:06;20.48;45.21
2015-05-01;23:12;20.64;45.12
2015-05-01;23:18;20.96;45.38
2015-05-01;23:24;20.64;45.47
2015-05-01;23:30;20.64;45.38
2015-05-01;23:36;20.64;45.47
2015-05-01;23:42;20.64;45.555
2015-05-01;23:48;20.64;45.38
2015-05-01;23:54;20.805;45.295
2015-05-02;00:00;20.64;45.815
2015-05-02;00:06;20.48;45.64
2015-05-02;00:12;20.48;46.075
2015-05-02;00:18;21.285;45.905
2015-05-02;00:24;20.48;45.99
2015-05-02;00:30;20.48;45.99
2015-05-02;00:36;20.48;46.075
2015-05-02;00:42;20.64;46.335
2015-05-02;00:48;20.32;46.25
2015-05-02;00:54;20.32;44.6
2015-05-02;01:00;20.48;45.99
2015-05-02;01:06;20.64;47.72
2015-05-02;01:12;20.64;46.165
2015-05-02;01:18;20.48;46.335
2015-05-02;01:24;20.48;46.51
2015-05-02;01:30;20.32;46.425
2015-05-02;01:36;20.32;46.16
2015-05-02;01:42;20.32;46.245
2015-05-02;01:48;20.32;46.335
2015-05-02;01:54;20.64;46.42
2015-05-02;02:00;20.48;45.905
2015-05-02;02:06;20.48;46.075
2015-05-02;02:12;20.48;46.42
2015-05-02;02:18;20.64;46.335
2015-05-02;02:24;20.64;46.51
2015-05-02;02:30;20.32;46.51
2015-05-02;02:36;20.32;46.42
2015-05-02;02:42;20.32;46.245
2015-05-02;02:48;20.805;46.425
2015-05-02;02:54;20.48;46.16
2015-05-02;03:00;20.32;46.42
2015-05-02;03:06;20.32;46.505
2015-05-02;03:12;20.32;46.425
2015-05-02;03:18;20.48;46.51
2015-05-02;03:24;20.48;46.51
2015-05-02;03:30;20.32;46.68
2015-05-02;03:36;20.32;46.51
2015-05-02;03:42;20.48;46.425
2015-05-02;03:48;20.32;43.91
2015-05-02;03:54;20.0;49.46
2015-05-02;04:00;20.64;46.51
2015-05-02;04:06;20.32;46.68
2015-05-02;04:12;20.32;46.765
2015-05-02;04:18;20.32;46.68
2015-05-02;04:24;20.32;46.42
2015-05-02;04:30;20.32;46.245
2015-05-02;04:36;20.48;46.16
2015-05-02;04:42;20.48;46.335
2015-05-02;04:48;20.32;46.595
2015-05-02;04:54;20.16;46.68
2015-05-02;05:00;20.64;46.505
2015-05-02;05:06;20.32;46.77
2015-05-02;05:12;20.32;46.68
2015-05-02;05:18;20.32;46.425
2015-05-02;05:24;20.32;46.245
2015-05-02;05:30;20.16;46.68
2015-05-02;05:36;20.48;46.68
2015-05-02;05:42;20.32;46.335
2015-05-02;05:48;20.48;46.68
2015-05-02;05:54;20.0;46.42
2015-05-02;06:00;20.16;46.25
2015-05-02;06:06;20.0;46.42
2015-05-02;06:12;20.16;46.25
2015-05-02;06:18;20.32;46.16
2015-05-02;06:24;20.16;46.42
2015-05-02;06:30;20.32;46.245
2015-05-02;06:36;20.64;43.73
2015-05-02;06:42;20.48;45.99
2015-05-02;06:48;20.0;48.76
2015-05-02;06:54;20.64;45.99
2015-05-02;07:00;20.8;45.9
2015-05-02;07:06;20.16;45.99
2015-05-02;07:12;20.16;46.075
2015-05-02;07:18;20.32;45.9
2015-05-02;07:24;20.32;46.075
2015-05-02;07:30;20.16;45.99
2015-05-02;07:36;20.16;45.47
2015-05-02;07:42;20.32;45.47
2015-05-02;07:48;20.16;45.385
2015-05-02;07:54;20.32;45.64
2015-05-02;08:00;20.16;45.815
2015-05-02;08:06;20.16;45.645
2015-05-02;08:12;20.32;45.645
2015-05-02;08:18;21.125;45.64
2015-05-02;08:24;20.48;45.725
2015-05-02;08:30;20.32;45.645
2015-05-02;08:36;20.16;45.645
2015-05-02;08:42;20.16;45.64
2015-05-02;08:48;20.32;45.64
2015-05-02;08:54;20.48;45.385
2015-05-02;09:00;20.64;45.47
2015-05-02;09:06;20.32;45.38
2015-05-02;09:12;20.48;45.555
2015-05-02;09:18;20.32;45.465
2015-05-02;09:24;20.32;45.555
2015-05-02;09:30;20.32;43.04
2015-05-02;09:36;20.32;45.21
2015-05-02;09:42;20.32;47.9
2015-05-02;09:48;20.48;45.12
2015-05-02;09:54;20.48;45.295
2015-05-02;10:00;20.32;45.555
2015-05-02;10:06;20.48;45.125
2015-05-02;10:12;20.48;45.21
2015-05-02;10:18;20.965;45.12
2015-05-02;10:24;20.805;45.295
2015-05-02;10:30;20.64;45.035
2015-05-02;10:36;20.64;45.21
2015-05-02;10:42;20.48;45.295
2015-05-02;10:48;21.445;45.035
2015-05-02;10:54;20.64;45.12
2015-05-02;11:00;20.64;45.035
2015-05-02;11:06;20.64;45.125
2015-05-02;11:12;21.285;45.12
2015-05-02;11:18;20.8;45.125
2015-05-02;11:24;20.64;45.035
2015-05-02;11:30;20.64;45.12
2015-05-02;11:36;20.965;45.125
2015-05-02;11:42;21.45;44.95
2015-05-02;11:48;20.48;45.035
2015-05-02;11:54;20.64;44.775
2015-05-02;12:00;20.48;45.12
2015-05-02;12:06;20.48;45.47
2015-05-02;12:12;20.96;45.38
2015-05-02;12:18;22.9;45.295
2015-05-02;12:24;20.64;42.69
2015-05-02;12:30;20.64;47.72
2015-05-02;12:36;20.64;45.21
2015-05-02;12:42;20.64;45.295
2015-05-02;12:48;20.96;45.21
2015-05-02;12:54;20.8;45.47
2015-05-02;13:00;21.61;45.555
2015-05-02;13:06;20.8;45.38
2015-05-02;13:12;20.8;45.64
2015-05-02;13:18;20.96;45.645
2015-05-02;13:24;20.8;45.38
2015-05-02;13:30;20.965;45.9
2015-05-02;13:36;21.125;45.725
2015-05-02;13:42;20.8;45.64
2015-05-02;13:48;20.8;45.645
2015-05-02;13:54;20.8;46.165
2015-05-02;14:00;20.8;46.335
2015-05-02;14:06;20.8;46.075
2015-05-02;14:12;20.96;46.075
2015-05-02;14:18;20.96;46.075
2015-05-02;14:24;21.285;46.335
2015-05-02;14:30;20.96;46.335
2015-05-02;14:36;20.8;46.42
2015-05-02;14:42;20.8;46.245
2015-05-02;14:48;21.285;46.245
2015-05-02;14:54;20.8;46.245
2015-05-02;15:00;20.96;46.335
2015-05-02;15:06;20.96;46.25
2015-05-02;15:12;20.8;46.505
2015-05-02;15:18;20.96;44.25
2015-05-02;15:24;20.64;48.42
2015-05-02;15:30;20.8;46.075
2015-05-02;15:36;20.96;46.075
2015-05-02;15:42;20.96;46.16
2015-05-02;15:48;20.96;46.16
2015-05-02;15:54;20.96;46.075
2015-05-02;16:00;20.96;46.25
2015-05-02;16:06;20.96;46.075
2015-05-02;16:12;21.125;46.16
2015-05-02;16:18;20.96;46.075
2015-05-02;16:24;21.125;46.075
2015-05-02;16:30;21.285;45.985
2015-05-02;16:36;20.96;46.16
2015-05-02;16:42;20.96;46.16
2015-05-02;16:48;21.285;46.16
2015-05-02;16:54;20.8;46.25
2015-05-02;17:00;20.96;46.16
2015-05-02;17:06;21.45;46.165
2015-05-02;17:12;20.96;46.16
2015-05-02;17:18;20.96;46.51
2015-05-02;17:24;21.125;46.42
2015-05-02;17:30;20.96;46.165
2015-05-02;17:36;21.45;46.335
2015-05-02;17:42;20.96;46.51
2015-05-02;17:48;21.125;46.245
2015-05-02;17:54;20.96;46.51
2015-05-02;18:00;20.96;46.51
2015-05-02;18:06;21.93;44.08
2015-05-02;18:12;20.96;46.685
2015-05-02;18:18;20.96;49.11
2015-05-02;18:24;21.125;46.68
2015-05-02;18:30;21.125;46.51
2015-05-02;18:36;20.96;46.765
2015-05-02;18:42;21.125;46.595
2015-05-02;18:48;21.285;46.855
2015-05-02;18:54;21.29;46.595
2015-05-02;19:00;21.45;46.765
2015-05-02;19:06;21.125;46.685
2015-05-02;19:12;20.96;46.595
2015-05-02;19:18;21.285;46.68
2015-05-02;19:24;21.125;46.77
2015-05-02;19:30;20.96;47.115
2015-05-02;19:36;20.96;46.685
2015-05-02;19:42;21.285;46.855
2015-05-02;19:48;21.125;46.68
2015-05-02;19:54;20.96;47.025
2015-05-02;20:00;21.125;46.855
2015-05-02;20:06;20.96;46.77
2015-05-02;20:12;20.96;46.68
2015-05-02;20:18;20.96;46.77
2015-05-02;20:24;21.61;46.68
2015-05-02;20:30;20.96;46.595
2015-05-02;20:36;21.125;46.945
2015-05-02;20:42;21.285;46.77
2015-05-02;20:48;21.285;46.77
2015-05-02;20:54;21.29;46.77
2015-05-02;21:00;23.22;44.25
2015-05-02;21:06;21.61;49.11
2015-05-02;21:12;20.96;46.77
2015-05-02;21:18;20.96;46.855
2015-05-02;21:24;20.96;46.595
2015-05-02;21:30;21.77;46.595
2015-05-02;21:36;21.125;46.595
2015-05-02;21:42;21.125;47.03
2015-05-02;21:48;20.96;46.765
2015-05-02;21:54;21.285;46.77
2015-05-02;22:00;20.96;47.03
2015-05-02;22:06;20.96;46.855
2015-05-02;22:12;22.895;46.94
2015-05-02;22:18;20.96;47.115
2015-05-02;22:24;21.125;46.685
2015-05-02;22:30;21.125;46.94
2015-05-02;22:36;20.96;47.025
2015-05-02;22:42;21.285;46.685
2015-05-02;22:48;20.96;46.68
2015-05-02;22:54;20.96;47.025
2015-05-02;23:00;20.96;46.855
2015-05-02;23:06;21.125;46.94
2015-05-02;23:12;20.96;46.94
2015-05-02;23:18;21.125;46.595
2015-05-02;23:24;21.125;46.855
2015-05-02;23:30;20.96;46.855
2015-05-02;23:36;21.125;46.855
2015-05-02;23:42;20.96;46.94
2015-05-02;23:48;21.285;47.03
2015-05-02;23:54;20.96;44.95
2015-05-03;00:00;20.96;49.28
2015-05-03;00:06;21.45;46.945
2015-05-03;00:12;21.125;47.025
2015-05-03;00:18;20.96;47.205
2015-05-03;00:24;21.29;47.115
2015-05-03;00:30;21.61;47.03
2015-05-03;00:36;21.285;47.205
2015-05-03;00:42;20.96;47.115
2015-05-03;00:48;21.125;47.29
2015-05-03;00:54;20.96;47.635
2015-05-03;01:00;20.96;47.465
2015-05-03;01:06;20.96;47.29
2015-05-03;01:12;20.96;47.635
2015-05-03;01:18;22.575;47.205
2015-05-03;01:24;20.96;47.635
2015-05-03;01:30;20.96;47.55
2015-05-03;01:36;20.96;47.55
2015-05-03;01:42;21.285;47.55
2015-05-03;01:48;20.8;47.55
2015-05-03;01:54;21.45;47.635
2015-05-03;02:00;21.93;47.81
2015-05-03;02:06;21.285;47.725
2015-05-03;02:12;20.96;47.81
2015-05-03;02:18;20.96;47.895
2015-05-03;02:24;20.96;47.895
2015-05-03;02:30;21.125;47.635
2015-05-03;02:36;20.8;47.725
2015-05-03;02:42;20.96;46.16
2015-05-03;02:48;20.96;47.98
2015-05-03;02:54;20.64;49.98
2015-05-03;03:00;20.96;48.07
2015-05-03;03:06;20.96;48.07
2015-05-03;03:12;21.125;47.98
2015-05-03;03:18;20.8;48.07
2015-05-03;03:24;21.125;48.245
2015-05-03;03:30;20.96;48.33
2015-05-03;03:36;20.8;48.42
2015-05-03;03:42;20.96;48.505
2015-05-03;03:48;20.8;48.245
2015-05-03;03:54;20.8;48.675
2015-05-03;04:00;20.64;48.59
2015-05-03;04:06;21.125;48.42
2015-05-03;04:12;20.96;48.505
2015-05-03;04:18;20.96;48.68
2015-05-03;04:24;20.8;48.59
2015-05-03;04:30;20.64;48.59
2015-05-03;04:36;20.8;48.85
2015-05-03;04:42;20.64;48.68
2015-05-03;04:48;20.64;49.025
2015-05-03;04:54;20.965;48.76
2015-05-03;05:00;21.125;48.5
2015-05-03;05:06;20.64;48.85
2015-05-03;05:12;20.965;48.59
2015-05-03;05:18;20.64;48.94
2015-05-03;05:24;20.64;49.11
2015-05-03;05:30;21.125;48.85
2015-05-03;05:36;20.64;47.2
2015-05-03;05:42;20.8;48.505
2015-05-03;05:48;20.64;50.84
2015-05-03;05:54;20.8;48.765
2015-05-03;06:00;20.64;48.68
2015-05-03;06:06;20.64;48.765
2015-05-03;06:12;20.64;48.675
2015-05-03;06:18;20.64;48.85
2015-05-03;06:24;20.965;48.85
2015-05-03;06:30;20.8;48.765
2015-05-03;06:36;20.965;48.68
2015-05-03;06:42;20.64;48.5
2015-05-03;06:48;20.64;48.33
2015-05-03;06:54;21.605;48.59
2015-05-03;07:00;20.8;48.59
2015-05-03;07:06;20.8;48.68
2015-05-03;07:12;20.64;48.675
2015-05-03;07:18;22.575;48.42
2015-05-03;07:24;21.125;48.68
2015-05-03;07:30;20.64;48.765
2015-05-03;07:36;20.8;48.765
2015-05-03;07:42;20.64;48.59
2015-05-03;07:48;20.8;48.505
2015-05-03;07:54;20.8;48.505
2015-05-03;08:00;20.96;48.765
2015-05-03;08:06;20.64;48.68
2015-05-03;08:12;20.48;48.24
2015-05-03;08:18;21.935;48.33
2015-05-03;08:24;21.125;48.415
2015-05-03;08:30;20.64;46.68
2015-05-03;08:36;20.64;50.67
2015-05-03;08:42;20.965;48.415
2015-05-03;08:48;20.8;48.33
2015-05-03;08:54;20.64;48.42
2015-05-03;09:00;20.64;48.415
2015-05-03;09:06;20.64;48.33
2015-05-03;09:12;20.8;48.5
2015-05-03;09:18;20.64;48.505
2015-05-03;09:24;20.8;48.415
2015-05-03;09:30;20.8;48.505
2015-05-03;09:36;22.09;48.33
2015-05-03;09:42;20.8;48.24
2015-05-03;09:48;20.8;48.42
2015-05-03;09:54;20.8;48.155
2015-05-03;10:00;20.64;48.505
2015-05-03;10:06;20.8;48.68
2015-05-03;10:12;20.965;48.68
2015-05-03;10:18;21.125;48.85
2015-05-03;10:24;20.64;48.59
2015-05-03;10:30;20.8;48.415
2015-05-03;10:36;20.64;48.85
2015-05-03;10:42;20.64;48.68
2015-05-03;10:48;20.8;48.59
2015-05-03;10:54;20.64;48.675
2015-05-03;11:00;21.29;48.5
2015-05-03;11:06;20.8;48.85
2015-05-03;11:12;20.64;48.59
2015-05-03;11:18;20.64;47.38
2015-05-03;11:24;21.61;48.675
2015-05-03;11:30;20.64;50.84
2015-05-03;11:36;21.125;49.025
2015-05-03;11:42;20.96;48.935
2015-05-03;11:48;20.64;48.85
2015-05-03;11:54;21.125;48.765
2015-05-03;12:00;20.8;48.85
2015-05-03;12:06;21.125;48.505
2015-05-03;12:12;23.06;48.59
2015-05-03;12:18;20.8;48.415
2015-05-03;12:24;20.96;48.59
2015-05-03;12:30;20.64;48.85
2015-05-03;12:36;20.64;48.505
2015-05-03;12:42;20.96;48.94
2015-05-03;12:48;20.96;48.765
2015-05-03;12:54;20.965;48.59
2015-05-03;13:00;21.125;48.935
2015-05-03;13:06;21.61;48.765
2015-05-03;13:12;21.125;48.675
2015-05-03;13:18;20.965;48.675
2015-05-03;13:24;20.8;48.85
2015-05-03;13:30;20.64;48.505
2015-05-03;13:36;20.8;48.76
2015-05-03;13:42;21.285;48.505
2015-05-03;13:48;21.125;48.94
2015-05-03;13:54;20.8;48.94
2015-05-03;14:00;20.8;48.59
2015-05-03;14:06;20.8;48.68
2015-05-03;14:12;20.96;46.51
2015-05-03;14:18;21.285;48.765
2015-05-03;14:24;20.64;51.19
2015-05-03;14:30;20.965;49.025
2015-05-03;14:36;20.64;48.505
2015-05-03;14:42;20.96;48.765
2015-05-03;14:48;20.96;48.675
2015-05-03;14:54;20.96;48.765
2015-05-03;15:00;21.125;48.94
2015-05-03;15:06;21.29;48.675
2015-05-03;15:12;20.96;49.11
2015-05-03;15:18;20.8;48.765
2015-05-03;15:24;21.285;48.59
2015-05-03;15:30;20.96;48.85
2015-05-03;15:36;20.8;48.59
2015-05-03;15:42;20.96;48.85
2015-05-03;15:48;20.8;48.765
2015-05-03;15:54;20.8;48.675
2015-05-03;16:00;20.96;48.765
2015-05-03;16:06;21.125;48.85
2015-05-03;16:12;20.96;48.765
2015-05-03;16:18;20.96;48.85
2015-05-03;16:24;21.285;48.675
2015-05-03;16:30;20.96;49.11
2015-05-03;16:36;21.125;48.85
2015-05-03;16:42;21.61;48.935
2015-05-03;16:48;20.96;48.94
2015-05-03;16:54;20.96;49.285
2015-05-03;17:00;20.96;49.2
2015-05-03;17:06;20.96;46.86
2015-05-03;17:12;20.96;51.02
2015-05-03;17:18;22.895;48.935
2015-05-03;17:24;21.29;48.85
2015-05-03;17:30;20.96;48.85
2015-05-03;17:36;20.96;49.115
2015-05-03;17:42;20.96;48.85
2015-05-03;17:48;20.96;48.765
2015-05-03;17:54;20.96;49.63
2015-05-03;18:00;20.96;49.285
2015-05-03;18:06;20.965;49.11
2015-05-03;18:12;21.125;48.85
2015-05-03;18:18;20.96;49.025
2015-05-03;18:24;21.285;49.025
2015-05-03;18:30;21.29;49.11
2015-05-03;18:36;21.125;49.115
2015-05-03;18:42;21.285;49.025
2015-05-03;18:48;21.125;49.2
2015-05-03;18:54;20.8;49.025
2015-05-03;19:00;20.96;48.94
2015-05-03;19:06;20.8;49.11
2015-05-03;19:12;21.285;49.025
2015-05-03;19:18;21.285;49.115
2015-05-03;19:24;21.125;48.94
2015-05-03;19:30;21.61;49.11
2015-05-03;19:36;21.445;49.115
2015-05-03;19:42;21.125;49.025
2015-05-03;19:48;20.96;49.2
2015-05-03;19:54;20.96;46.51
2015-05-03;20:00;20.96;49.11
2015-05-03;20:06;20.96;51.02
2015-05-03;20:12;20.96;48.85
2015-05-03;20:18;20.96;49.2
2015-05-03;20:24;20.8;49.025
2015-05-03;20:30;20.96;49.02
2015-05-03;20:36;21.285;49.2
2015-05-03;20:42;20.96;49.195
2015-05-03;20:48;20.96;48.935
2015-05-03;20:54;20.96;49.2
2015-05-03;21:00;20.96;49.285
2015-05-03;21:06;20.8;49.025
2015-05-03;21:12;21.445;48.85
2015-05-03;21:18;21.125;49.2
2015-05-03;21:24;21.125;49.11
2015-05-03;21:30;21.125;49.2
2015-05-03;21:36;21.125;49.11
2015-05-03;21:42;20.96;49.025
2015-05-03;21:48;21.285;48.94
2015-05-03;21:54;20.96;49.2
2015-05-03;22:00;20.96;49.37
2015-05-03;22:06;21.61;49.285
2015-05-03;22:12;20.8;49.11
2015-05-03;22:18;20.96;49.285
2015-05-03;22:24;21.285;49.285
2015-05-03;22:30;20.96;49.2
2015-05-03;22:36;21.125;49.2
2015-05-03;22:42;21.125;49.46
2015-05-03;22:48;20.96;46.86
2015-05-03;22:54;20.96;48.94
2015-05-03;23:00;21.29;51.19
2015-05-03;23:06;20.96;49.375
2015-05-03;23:12;20.96;49.2
2015-05-03;23:18;21.125;49.545
2015-05-03;23:24;20.8;49.46
2015-05-03;23:30;20.96;49.545
2015-05-03;23:36;20.96;49.11
2015-05-03;23:42;20.96;49.375
2015-05-03;23:48;20.8;49.285
2015-05-03;23:54;21.285;49.195
2015-05-04;00:00;20.965;49.455
2015-05-04;00:06;20.8;49.46
2015-05-04;00:12;20.965;49.63
2015-05-04;00:18;20.8;49.805
2015-05-04;00:24;20.64;49.72
2015-05-04;00:30;20.965;49.545
2015-05-04;00:36;20.64;49.63
2015-05-04;00:42;20.8;49.46
2015-05-04;00:48;20.64;49.545
2015-05-04;00:54;21.125;49.455
2015-05-04;01:00;20.8;49.805
2015-05-04;01:06;21.125;49.89
2015-05-04;01:12;21.285;49.72
