#1				
double data(1418,5)				
61200	299.435	60.9	299.86	307.64
61560	299.115	62.48	299.86	307.4
62280	295.08	61.85	299.89	307.76
62640	299.275	61.85	299.9	307.46
63360	273.15	61.85	299.92	307.09
63720	299.115	61.69	299.95	307.09
64080	298.31	58.65	273.15	306.88
65880	299.92	62.17	300	306.25
66240	299.115	62.01	300	306.22
66600	299.115	62.48	300	306.18
66960	299.115	62.32	300	306.09
67320	298.79	62.01	300.02	305.91
67680	299.11	62.32	300	305.9
68040	298.79	62.01	300.01	305.27
68400	298.79	62.48	299.99	305.85
68760	298.955	61.85	300	305.72
69120	299.115	61.53	300.03	305.66
69480	298.955	61.38	300.06	305.5
69840	299.275	60.9	300.09	305.35
70200	298.63	61.06	300.11	305.1
70560	299.435	61.22	300.13	305.02
70920	298.79	62.32	300.11	304.88
71280	298.955	61.69	300.12	304.82
71640	299.275	61.69	300.14	304.75
72360	295.08	61.06	300.17	273.15
72720	298.79	61.85	300.14	304.27
73080	298.79	61.38	300.13	304.23
73440	298.955	61.06	300.15	304.2
73800	299.115	60.9	300.16	304.03
74160	298.955	61.06	300.18	303.88
74520	299.115	61.53	300.19	303.84
74880	298.955	61.53	300.16	303.65
75240	298.79	61.38	300.14	303.42
75600	298.79	61.85	300.14	303.19
75960	298.79	55.265	300.11	303.18
76680	299.6	61.53	300.17	302.52
77040	298.79	61.53	300.17	302.93
77400	298.79	61.38	300.18	302.85
77760	298.95	61.06	300.15	302.78
78120	298.95	61.06	300.18	302.74
78480	298.95	61.06	300.18	302.67
78840	298.95	61.53	300.19	302.6
79200	298.95	61.69	300.19	302.49
79560	298.95	61.53	300.19	302.37
79920	298.95	61.69	300.19	302.33
80280	298.95	55.095	300.2	302.39
80640	298.63	61.53	300.2	302.41
81000	298.63	61.69	300.18	302.45
81360	298.63	61.06	300.13	302.41
81720	298.63	61.06	300.11	302.31
82080	298.63	61.38	300.11	273.15
83160	273.15	61.38	273.15	301.75
83520	298.95	61.69	300.13	302.15
83880	298.95	60.9	300.14	302.02
84240	298.95	61.53	300.14	301.95
84600	298.95	61.06	300.14	301.9
84960	298.95	61.06	300.14	301.86
85320	298.95	60.9	300.15	301.84
85680	298.63	61.38	300.13	273.15
87480	299.6	52.06	300.15	301.99
87840	298.95	61.38	300.15	301.87
88200	298.95	61.06	300.15	301.76
88560	298.79	61.53	300.15	301.72
88920	298.95	61.38	300.15	301.63
89280	298.95	61.85	300.15	301.57
89640	299.115	61.22	300.15	301.56
91800	299.115	61.06	300.15	301.96
92160	298.95	61.22	300.15	301.81
92520	299.115	61.22	300.15	301.76
92880	298.95	61.22	300.15	301.7
93240	298.95	60.9	300.15	301.58
93600	298.95	60.9	300.15	301.4
93960	298.955	61.53	300.15	301.32
94320	298.95	60.9	300.15	300.89
94680	298.79	61.22	300.14	301.32
95040	299.115	61.06	300.14	301.41
95400	298.95	60.9	300.14	301.4
95760	298.79	61.53	300.14	301.48
96120	298.95	61.06	300.14	301.37
96480	299.275	61.38	300.13	301.2
96840	298.95	61.22	300.13	301.09
97200	298.79	60.75	300.08	301.02
97560	298.95	60.9	300.13	300.98
97920	298.63	60.9	300.12	300.91
98280	298.63	60.43	300.12	300.84
98640	298.63	60.27	300.11	300.72
99000	298.63	61.06	300.11	300.65
99360	298.63	60.75	300.11	300.56
99720	299.115	60.12	300.1	300.49
100080	298.79	60.59	300.09	300.44
100440	298.63	60.12	300.09	300.37
100800	298.31	60.27	300.09	300.36
101160	298.955	61.06	300.08	300.47
101520	298.63	60.27	300.08	300.43
101880	298.79	60.12	300.07	300.39
102240	298.63	60.27	300.07	300.38
102600	298.63	60.43	300.06	300.43
102960	299.115	60.27	300.06	300.37
103320	298.63	60.59	300.05	300.21
103680	298.63	60.12	300.05	300.11
104040	298.79	60.75	300.04	300
104400	298.63	60.43	300.04	299.92
104760	298.47	60.43	300.03	299.92
105120	298.63	60.43	300.02	300
105480	298.79	60.27	300.02	300.03
105840	298.63	60.27	300.02	300.02
106200	298.63	59.8	300.01	300
106560	298.79	53.62	300.01	299.98
107280	298.63	60.59	273.15	300.12
107640	298.63	61.06	299.98	300.21
108000	298.63	61.06	299.98	300.3
108360	298.31	56.05	299.97	300.35
109080	298.79	60.75	299.96	300.62
109440	298.63	60.59	299.97	300.79
109800	298.79	60.27	299.97	300.93
110160	298.79	60.27	299.97	301.04
110520	299.275	60.43	299.97	301.12
110880	298.955	59.96	299.98	301.24
111240	298.63	60.12	299.98	301.36
111960	294.76	59.8	273.15	301.65
112320	299.76	59.8	300.01	301.84
112680	299.275	60.12	300.02	302.09
113040	299.435	52.235	300.03	302.63
113400	301.695	59.8	300.05	304.64
113760	299.595	59.33	300.07	305.87
114120	299.92	59.17	300.09	306.58
114480	299.76	58.85	300.12	307.2
114840	299.76	58.22	300.15	307.57
115200	299.275	58.22	300.13	307.89
115560	299.92	57.44	300.11	307.93
115920	299.92	57.12	300.14	307.24
116280	295.08	56.8	273.15	273.15
117000	299.595	57.12	300.18	306.93
117360	299.92	56.02	300.19	307.13
117720	299.92	56.33	300.22	307.27
118080	300.08	56.65	300.27	307.58
118440	299.595	56.49	300.28	307.82
119160	301.85	45.12	300.27	308.16
119520	299.76	56.02	300.3	308.02
119880	299.92	56.02	300.28	308.16
120240	300.08	55.7	300.29	308.3
120960	300.56	45.64	300.32	308.28
121320	298.63	56.8	300.33	308.21
121680	300.89	56.33	273.15	307.72
122760	273.15	56.33	300.44	308.58
123120	299.92	58.22	300.43	308.75
123480	299.92	59.48	300.44	308.74
123840	300.08	58.7	300.5	308.71
124200	299.595	58.22	300.49	308.78
124560	299.595	58.7	300.47	308.74
124920	299.435	59.01	300.47	308.75
125280	299.435	59.48	300.47	308.97
125640	299.595	59.8	300.47	309.12
126000	299.435	59.48	300.47	309.24
126360	299.595	59.96	300.47	308.79
126720	299.92	60.12	300.47	309.08
127080	273.15	60.12	273.15	308.84
127800	299.76	59.64	300.5	308.83
128160	298.63	59.8	273.15	308.89
130680	299.76	59.64	273.15	308.84
131040	299.92	59.64	300.66	308.97
131400	298.95	59.8	300.67	309.35
131760	300.565	60.43	300.68	309.51
132120	299.92	59.96	300.7	309.41
132480	300.56	50.67	300.71	309.27
133200	299.755	60.59	300.74	309.3
133560	299.92	59.96	300.74	309.39
134280	298.95	60.43	273.15	309.44
134640	299.755	60.9	300.79	309.52
135000	299.92	60.59	300.8	309.52
135360	299.755	61.06	300.8	309.53
135720	300.08	60.43	300.82	309.6
136080	299.755	61.06	300.83	309.77
136440	300.08	60.59	300.84	309.73
136800	299.755	61.53	300.86	309.78
137160	299.92	60.43	300.86	309.75
137520	300.08	61.06	300.87	309.77
137880	299.755	61.22	300.88	309.69
138240	299.92	60.43	300.89	309.53
138600	300.08	61.22	300.91	309.36
138960	299.92	61.53	300.9	309.36
139320	300.08	60.75	300.91	309.43
139680	299.92	61.53	300.92	309.53
140040	299.915	61.38	300.93	309.72
140400	299.755	62.32	300.93	309.79
140760	298.95	58.65	300.93	309.16
141480	299.755	62.48	300.93	308.88
141840	298.95	62.95	300.9	309.16
142200	300.08	61.85	300.9	309.32
142560	299.755	56.22	300.92	309.51
143280	298.95	61.85	300.91	309.41
143640	299.755	62.64	300.91	309.33
144000	299.755	61.85	300.9	309.3
144360	299.755	55.355	300.91	308.96
145080	298.95	61.69	300.9	309.04
145440	299.92	62.32	300.9	308.95
145800	299.92	55.875	300.89	308.86
146160	299.755	61.38	300.9	308.62
146520	299.755	62.64	300.89	308.58
146880	299.755	62.17	300.9	308.13
147240	299.595	62.48	300.89	308.41
147600	299.755	62.95	300.87	308.27
147960	299.595	62.01	300.88	308.28
148320	299.595	62.32	300.87	308.18
148680	299.755	62.48	300.86	308.02
149040	299.435	62.17	300.86	307.77
149400	299.595	62.48	300.84	307.45
149760	299.755	62.64	300.84	307.51
150120	299.435	62.17	300.84	307.19
150480	299.755	62.8	300.82	307.24
150840	299.595	62.32	300.83	307.21
151200	299.275	62.32	300.82	307.1
151560	299.755	63.11	300.8	306.96
151920	298.95	62.17	300.8	306.95
152280	299.435	62.17	300.8	306.69
152640	299.275	62.8	300.77	306.71
153000	299.595	62.48	300.77	307
153360	299.435	61.85	300.72	306.94
153720	299.275	62.95	300.74	306.78
154080	299.435	62.17	300.74	306.68
154440	299.275	61.85	300.73	306.38
154800	298.955	62.32	300.71	306.23
155160	299.275	61.85	300.7	306.1
155520	299.275	60.75	300.71	306.09
155880	299.275	61.69	300.68	306.06
156240	299.595	62.17	300.66	306
156600	300.89	61.06	300.67	305.83
156960	299.115	61.38	300.65	305.58
157320	299.275	61.53	300.64	305.48
157680	299.115	60.75	300.64	305.23
158040	299.115	62.01	300.61	304.96
158400	299.595	61.38	300.62	304.75
158760	298.955	60.9	300.62	304.59
159120	298.955	62.17	300.59	304.4
159480	273.15	62.17	300.53	303.86
162000	298.465	61.85	300.5	303.26
162360	294.76	62.17	300.42	303.21
163080	298.31	60.9	273.15	303.02
163440	298.955	61.06	300.5	302.98
163800	298.63	61.06	300.47	302.91
164160	298.95	60.75	300.46	302.92
164520	298.79	60.9	300.47	302.95
164880	298.63	61.22	300.46	302.97
165240	298.63	61.22	300.43	302.92
165600	301.05	61.06	300.43	303.02
165960	298.79	61.38	300.44	303.12
166320	298.63	61.06	300.4	303.33
166680	298.79	60.59	300.4	303.35
167040	298.465	60.75	300.41	303.22
167400	298.955	60.75	300.38	303.08
167760	298.79	60.59	300.36	302.94
168120	298.79	60.12	300.38	302.87
168480	273.15	60.12	300.38	302.52
169200	298.63	60.27	300.34	302.45
169560	299.115	60.12	300.35	302.29
169920	298.95	59.96	300.37	302.17
170280	273.15	59.96	300.38	273.15
172080	298.79	60.12	300.27	301.92
172440	298.63	59.96	300.35	301.99
173160	298.31	59.8	273.15	273.15
173520	298.63	59.8	300.28	302.03
173880	298.955	59.48	300.29	302
174240	298.95	59.33	300.3	301.92
174600	298.95	59.48	300.32	301.85
174960	298.95	59.48	300.33	301.74
175320	298.95	59.17	300.34	301.58
175680	298.95	59.01	300.34	301.47
176040	299.275	59.48	300.34	301.51
176400	298.465	59.01	300.32	301.49
176760	298.79	58.7	300.26	301.48
177120	298.79	58.54	300.25	301.35
177480	298.63	58.54	300.26	301.28
177840	298.79	58.85	300.27	301.27
178200	298.79	58.85	300.28	301.25
178560	298.79	52.315	300.28	301.11
178920	298.95	59.01	300.29	301.04
179280	298.95	58.7	300.29	301.13
179640	299.115	58.85	300.3	301.32
180000	299.275	58.7	300.3	301.24
180360	299.115	58.7	300.31	301.04
180720	299.435	59.01	300.31	300.86
181080	298.95	58.85	300.31	300.72
181440	299.115	58.7	300.31	300.74
181800	298.95	59.17	300.31	300.7
182160	298.79	59.01	300.31	300.63
182520	298.63	59.01	300.31	300.5
182880	298.95	58.85	300.31	300.49
183240	298.95	59.01	300.3	300.51
183600	298.95	58.85	300.3	300.7
183960	298.95	59.01	300.3	300.58
184320	299.275	59.01	300.3	300.51
184680	298.79	58.85	300.3	300.51
185040	298.95	58.85	300.29	300.47
186480	298.79	51.975	300.28	300.09
186840	298.95	58.7	300.28	300.02
187200	298.79	58.85	300.28	299.95
187560	298.95	58.85	300.27	299.91
187920	298.79	58.7	300.27	299.9
188280	298.95	58.38	300.26	299.84
188640	298.79	58.7	300.25	299.78
189000	298.79	58.7	300.25	299.7
189360	299.275	58.7	300.24	299.65
189720	299.92	58.7	300.23	299.59
190080	298.79	58.54	300.23	299.55
190440	298.95	59.01	300.22	299.55
190800	298.79	58.7	300.21	299.5
191160	298.63	58.85	300.21	299.47
191520	298.79	58.85	300.2	299.57
191880	298.79	58.38	300.19	299.51
192240	298.79	58.85	300.18	299.57
192600	299.115	58.7	300.18	299.53
192960	298.63	58.85	300.17	299.55
193320	298.63	58.7	300.16	299.52
193680	298.63	58.7	300.15	299.55
194040	299.115	58.7	300.15	299.49
194400	298.79	58.85	300.15	299.51
194760	300.89	58.7	300.14	299.54
195120	299.115	58.22	300.13	299.55
195480	299.115	58.07	300.08	299.58
195840	299.115	58.07	300.13	299.69
196200	298.955	58.38	300.12	299.78
196560	299.115	58.7	300.12	299.63
197280	299.6	57.91	300.06	300.12
197640	299.115	57.91	300.12	300.22
198000	299.275	58.07	300.11	300.34
198360	299.275	58.22	300.12	300.26
199080	300.24	58.07	300.07	300.88
199440	299.275	57.91	300.13	300.94
199800	299.435	57.59	300.14	303.05
200160	299.755	57.59	300.15	305
200520	299.755	56.96	300.16	305.99
200880	299.755	56.8	300.18	306.61
201240	299.755	56.8	300.21	306.96
201600	299.755	57.12	300.23	306.81
201960	299.595	56.8	300.26	306.88
202320	299.435	56.17	300.23	306.19
202680	299.595	55.86	300.21	305.44
203040	298.95	56.96	300.22	304.9
203760	293.15	59.64	299.94	273.15
204120	298.145	60.12	300.03	305.05
204480	298.145	49.46	299.93	304.68
205200	297.985	56.65	299.78	305.82
205560	298.31	57.44	299.72	306.19
205920	297.5	57.91	299.66	306.4
206280	297.5	57.59	299.61	306.49
206640	298.145	58.22	299.56	306.48
207000	297.66	58.54	299.52	306.69
207360	297.5	58.54	299.48	306.73
207720	297.5	58.7	299.45	306.7
208080	296.69	54.31	273.15	306.52
208800	297.5	58.85	299.36	306.76
209160	297.5	59.48	299.33	306.71
209520	297.66	59.17	299.32	306.66
209880	297.5	59.01	299.29	306.73
210240	297.5	59.01	299.27	306.88
210600	297.5	59.96	299.26	306.83
210960	296.69	55.7	299.24	306.96
211680	298.31	50.32	299.22	306.9
212040	297.5	61.06	299.21	307.08
212400	297.5	60.9	299.2	307.32
212760	297.5	60.43	299.2	307.2
213120	296.69	61.22	299.2	307.49
213480	299.755	61.85	299.2	307.75
213840	297.5	61.85	299.2	307.59
214200	297.98	62.17	299.2	307.65
214560	297.5	62.32	299.2	307.5
214920	297.5	62.95	299.2	307.56
215280	297.665	63.58	299.2	307.6
215640	297.5	63.43	299.2	307.88
216000	297.5	64.06	299.21	307.85
216360	297.825	64.21	299.21	307.87
216720	297.665	63.9	299.22	307.71
217080	297.665	64.37	299.22	307.54
217440	297.825	64.69	299.23	307.66
217800	297.665	64.53	299.24	307.71
218160	297.825	64.85	299.24	307.68
218520	297.825	64.85	299.25	307.92
218880	298.145	64.53	299.26	308.09
219240	297.665	65.16	299.25	308.21
219600	298.145	65.95	299.24	308.37
219960	298.145	65.95	299.24	308.25
220320	297.825	66.26	299.23	308.18
220680	297.985	66.58	299.23	308.32
221040	297.665	66.58	299.22	308.43
221400	297.665	66.9	299.22	308.18
221760	297.02	67.05	298.98	273.15
222480	298.31	67.21	299.22	307.86
222840	297.665	67.05	299.21	308.07
223200	297.665	67.37	299.21	308.1
223560	297.02	67.84	298.97	273.15
224280	293.47	67.68	299.22	308.24
224640	297.665	67.68	299.21	308.11
225000	297.825	67.37	299.21	308.32
225360	297.665	67.53	299.21	308.43
225720	297.985	67.53	299.22	308.4
226080	297.825	67.37	299.23	308.36
226440	297.665	67.37	299.23	308.28
226800	297.825	67.21	299.23	308.26
227160	297.825	67.37	299.24	308.26
227520	297.825	67.53	299.24	308.22
227880	297.985	67.21	299.24	308.26
228240	297.665	67.37	299.01	308.16
228600	298.145	67.21	299.24	308.23
228960	297.985	66.9	299.24	308.29
229320	297.985	66.9	299.24	308.16
229680	297.985	66.11	299.24	308.38
230040	298.145	65.79	299.25	308.16
230400	297.985	65.48	299.26	308.22
230760	299.435	65.95	299.27	308.16
231120	298.625	65.79	299.29	308.03
231480	298.145	66.11	299.3	308.16
231840	298.465	64.53	299.32	308.17
232200	298.465	63.9	299.32	308.01
232560	298.95	63.9	299.32	308.07
232920	299.755	63.27	299.35	308.18
233280	298.79	62.8	299.4	308.15
233640	297.98	62.48	299.45	307.94
234000	298.625	62.32	299.51	307.98
234360	298.95	55.965	299.55	308.12
235800	298.79	62.01	299.7	307.89
236160	298.79	61.53	299.73	307.45
236520	298.79	61.38	299.76	307.11
236880	298.79	61.53	299.79	307.11
237240	298.79	63.58	299.82	307.19
237600	298.79	63.74	299.78	306.79
237960	298.465	63.58	299.75	306.66
238320	299.275	62.95	299.71	306.57
238680	298.145	62.8	299.68	306.56
239040	298.305	62.95	299.64	306.56
239400	298.47	62.95	299.62	306.39
239760	299.435	62.8	299.58	306.33
240120	298.305	62.48	299.54	306.13
240480	298.305	62.48	299.51	305.85
240840	297.665	62.32	299.48	305.62
241560	298.31	62.32	273.15	273.15
241920	297.665	62.17	299.39	305.52
242280	273.15	62.17	299.28	273.15
243000	297.665	62.01	299.3	304.93
243360	297.5	61.69	299.26	304.84
243720	296.69	61.38	299.24	304.79
244080	297.5	52.835	299.2	304.6
244440	297.5	61.38	299.17	304.39
246600	297.015	61.38	298.95	303.62
246960	297.015	61.06	298.91	303.41
247320	296.855	61.06	298.88	303.28
247680	296.695	60.75	298.83	303.14
248040	296.695	60.59	298.8	302.92
248400	297.175	59.48	298.76	302.8
248760	296.535	59.17	298.75	302.67
249120	296.535	58.7	298.73	302.54
249480	293.79	59.33	273.15	273.15
250200	296.37	59.33	298.66	302.21
250560	296.37	59.33	298.64	302.29
250920	296.05	59.33	298.61	302.24
251280	296.37	59.17	298.58	302.17
251640	296.535	59.64	298.56	301.71
252000	296.21	59.64	298.53	302.15
252360	295.73	59.33	298.39	302.19
253080	296.21	52.665	298.48	301.99
253440	296.21	59.64	298.47	302.14
253800	296.21	59.64	298.45	302.05
254160	295.73	60.43	298.44	301.94
254520	296.05	59.64	298.43	301.81
254880	296.05	60.12	298.41	301.69
255240	297.18	59.64	298.39	301.68
255600	297.825	59.48	298.38	301.57
255960	296.05	59.8	298.35	301.54
256320	296.05	60.12	298.33	301.48
256680	296.21	59.8	298.32	301.39
257040	296.535	59.8	298.29	301.32
257400	296.05	60.12	298.27	301.3
257760	296.05	59.8	298.26	301.3
258120	295.89	59.64	298.24	301.29
258480	296.045	59.64	298.22	301.26
258840	295.725	59.64	298.2	301.46
259200	295.89	59.96	298.19	301.54
259560	296.05	60.12	273.15	301.41
262800	295.725	59.64	298.07	301.03
263160	295.885	59.64	298.05	300.93
263520	296.045	59.96	298.03	300.86
263880	295.885	59.64	298.02	300.91
264240	295.4	59.64	298.01	300.86
264600	295.725	59.8	297.98	300.94
264960	295.565	59.8	297.97	301.04
265320	295.725	60.12	297.96	300.96
265680	295.725	59.96	297.94	300.96
266040	295.725	60.12	297.92	300.94
266760	293.15	59.96	273.15	273.15
267120	295.565	59.64	297.9	300.85
267480	295.565	59.64	297.88	300.86
267840	295.565	59.8	297.87	300.68
268200	295.885	59.48	297.85	300.53
268560	295.565	59.8	297.84	300.49
268920	295.565	59.96	297.82	300.6
269280	273.15	59.96	297.79	273.15
270000	295.405	59.64	297.76	300.53
270360	295.565	59.33	297.74	300.33
270720	295.405	59.33	297.72	300.19
271080	295.405	59.64	297.7	300.12
271440	295.24	59.48	297.67	300.08
271800	295.24	59.64	297.66	300.02
272160	295.24	59.64	297.64	299.85
272520	295.24	59.48	297.61	299.8
272880	295.08	59.33	297.59	300.03
273240	295.24	59.33	297.57	300.18
273600	295.24	59.64	297.56	300.15
273960	295.405	59.48	297.54	300.05
274320	295.4	58.85	297.54	299.91
274680	295.565	58.7	297.54	299.71
275040	295.405	59.17	297.54	299.53
275400	295.24	59.17	297.51	299.39
275760	295.725	58.54	297.49	299.3
276120	295.885	59.17	297.49	299.22
276480	295.405	58.7	297.47	299.13
276840	295.24	51.54	297.44	299.04
278280	295.08	51.28	297.35	298.5
278640	295.405	59.8	297.35	298.76
280800	294.92	57.75	297.25	298.49
281160	295.24	58.38	297.23	298.43
281520	295.08	57.91	297.24	298.41
281880	295.08	58.07	297.22	298.41
282240	294.92	57.59	297.18	298.44
282600	295.24	57.75	297.16	298.45
282960	295.245	57.44	297.17	298.51
283320	295.405	59.01	297.18	298.59
283680	292.5	57.44	273.15	298.68
284400	295.405	57.59	297.2	298.97
284760	295.08	57.91	297.18	299.05
285120	295.405	58.85	297.19	299.06
285480	295.565	57.44	297.18	299.32
285840	295.565	59.48	297.21	299.86
286200	295.885	57.28	297.22	301.24
286560	296.045	58.22	297.26	302.05
286920	295.885	57.44	297.26	303.06
287280	297.02	59.17	273.15	273.15
288000	296.37	59.48	297.34	303.7
288360	295.725	57.12	297.35	303.11
288720	296.37	59.17	297.37	302.63
289080	296.05	56.65	297.39	302.42
289440	295.885	57.12	297.39	302.3
290160	295.08	52.41	297.45	273.15
290520	296.69	57.75	297.47	303.02
290880	296.37	57.28	297.5	303.67
291240	296.53	58.22	297.53	303.93
291600	296.53	57.75	297.59	304.34
291960	292.5	58.22	297.32	304.25
292680	296.53	58.54	297.66	303.9
293040	296.53	58.38	297.71	304.28
293400	297.02	59.64	297.73	305.15
293760	296.37	59.48	297.47	305.16
294120	296.37	59.01	297.76	304.93
294480	273.15	59.01	297.78	304.69
295200	296.37	59.01	297.82	305.62
295560	296.695	59.48	297.84	305.78
295920	296.53	59.33	297.87	306.24
296280	296.69	59.8	297.9	306.01
296640	296.855	59.33	297.93	306.17
297360	295.73	56.57	273.15	306.16
297720	297.02	59.64	298.04	306.61
298080	299.115	59.8	298.08	306.75
298440	296.855	60.27	298.12	305.46
298800	296.695	61.06	298.15	305.26
299160	297.18	61.38	298.19	305.62
299520	296.855	61.69	298.22	305.81
299880	297.015	62.01	298.27	305.89
300240	297.34	62.01	298.3	306.29
300600	297.175	62.01	298.34	306.34
300960	297.175	61.69	298.38	305.96
301320	298.63	61.85	298.42	306.27
301680	297.175	61.85	298.45	306.39
302040	297.175	61.85	298.49	306.46
302400	297.66	62.8	298.52	306.25
302760	273.15	62.8	298.54	306.29
303480	297.175	63.43	298.29	306.45
303840	297.015	63.58	298.6	306.39
304200	297.015	63.74	298.61	306.47
304560	297.015	63.58	298.62	306.5
304920	296.37	63.74	298.63	306.65
305280	297.015	64.06	298.63	306.61
305640	297.015	64.06	298.63	306.79
306000	297.34	64.53	298.63	306.98
306360	297.175	64.21	298.63	306.84
306720	297.175	63.9	298.63	306.57
307080	297.015	65	298.63	306.69
307440	297.5	65.16	298.63	306.89
307800	297.34	66.74	298.62	306.77
308160	297.34	67.21	298.61	306.84
308520	297.175	67.21	298.6	307.03
308880	297.015	67.37	298.59	307.11
309240	297.175	67.68	298.59	306.94
